,loc_i,loc_j,coupling
0,7320203,7120302,5.329819e-05
1,3120301,7120302,0.00016589836
2,6120201,7120302,7.130158e-05
3,7320404,7120302,0.00010900789
4,2120204,7120302,1.628046e-05
5,6220101,7120302,2.749666e-05
6,1230114,7120302,0.00011415927
7,12120103,7120302,2.899205e-05
8,14320103,7120302,4.11631e-06
9,14320104,7120302,1.15166e-06
10,8120204,7120302,5.182956e-05
11,9120102,7120302,0.00026756763
12,5220303,7120302,1.124799e-05
13,7120302,7120302,0.84123793856
14,6220103,7120302,5.69216e-06
15,9320102,7120302,1.92018e-05
16,1130142,7120302,0.00014845861
17,12120202,7120302,1.197202e-05
18,3320101,7120302,0.00017503288
19,14220203,7120302,8.48021e-06
20,9220104,7120302,8.406617e-05
21,1430111,7120302,8.838534e-05
22,10220202,7120302,4.66166e-06
23,1230111,7120302,7.958324e-05
24,7230111,7120302,0.00033924957
25,7220203,7120302,0.00038001154
26,3120303,7120302,9.663834e-05
27,3320301,7120302,5.2267e-06
28,2320102,7120302,2.93958e-06
29,3320205,7120302,2.13825e-05
30,1130124,7120302,0.00018526653
31,5120202,7120302,6.05633e-06
32,6120102,7120302,7.711678e-05
33,6320201,7120302,2.049612e-05
34,1430115,7120302,5.995427e-05
35,3220203,7120302,2.926731e-05
36,7120301,7120302,0.00106343366
37,11320103,7120302,3.07813e-06
38,1230133,7120302,0.00027144707
39,5320202,7120302,1.456061e-05
40,1320102,7120302,0.00037829552
41,8320304,7120302,2.47204e-06
42,6120203,7120302,6.889194e-05
43,3120304,7120302,1.946232e-05
44,3320203,7120302,1.540278e-05
45,8320103,7120302,3.69507e-06
46,1230124,7120302,0.00039457871
47,8220301,7120302,2.99108e-06
48,7120303,7120302,0.01205923982
49,1130133,7120302,6.512692e-05
50,9220301,7120302,1.279318e-05
51,4120203,7120302,2.77722e-06
52,7320102,7120302,4.280801e-05
53,1230127,7120302,0.00058650251
54,10220303,7120302,5.79237e-06
55,8120104,7120302,1.977682e-05
56,10120301,7120302,3.60663e-06
57,12420201,7120302,5.81247e-06
58,4220202,7120302,3.71684e-06
59,6220205,7120302,2.369922e-05
60,11120103,7120302,1.460909e-05
61,8220303,7120302,1.59894e-06
62,5220203,7120302,7.69092e-06
63,11120201,7120302,1.7269e-06
64,4120201,7120302,7.08039e-06
65,12120101,7120302,1.282298e-05
66,6320102,7120302,8.72129e-06
67,6120103,7120302,2.023811e-05
68,9220103,7120302,4.397994e-05
69,8120107,7120302,1.374948e-05
70,11120203,7120302,7.65327e-06
71,1230123,7120302,9.319648e-05
72,5120301,7120302,3.6617e-06
73,1130134,7120302,5.979341e-05
74,9120402,7120302,0.00036714215
75,9120204,7120302,0.0001333584
76,1130126,7120302,6.695237e-05
77,1230112,7120302,8.144965e-05
78,5220102,7120302,1.64718e-05
79,7230122,7120302,0.00060021819
80,6120301,7120302,0.00027670638
81,13120102,7120302,1.743552e-05
82,8220102,7120302,1.33215e-06
83,1130121,7120302,6.147719e-05
84,1430112,7120302,5.318269e-05
85,1230121,7120302,6.508899e-05
86,7320401,7120302,0.0001506521
87,1130141,7120302,8.736566e-05
88,1130144,7120302,4.27444e-05
89,4320102,7120302,2.12083e-05
90,5220301,7120302,4.091892e-05
91,8320301,7120302,7.453898e-05
92,7320405,7120302,6.45351e-05
93,1320103,7120302,0.00010706419
94,1230134,7120302,0.00031429186
95,1230131,7120302,0.00034825078
96,10220104,7120302,3.018e-05
97,7230121,7120302,0.00025774427
98,6320103,7120302,2.421337e-05
99,8320302,7120302,3.70891e-06
100,9320201,7120302,3.710341e-05
101,5220201,7120302,5.18301e-06
102,1130115,7120302,5.887509e-05
103,4220103,7120302,3.11195e-06
104,9220303,7120302,2.104205e-05
105,1130143,7120302,6.016582e-05
106,14120102,7120302,1.122628e-05
107,8320402,7120302,2.849933e-05
108,7220302,7120302,0.00030917423
109,8220203,7120302,3.07461e-06
110,8320203,7120302,5.59822e-06
111,13120101,7120302,2.77702e-06
112,12220101,7120302,5.259817e-05
113,7120203,7120302,0.00095468533
114,5220302,7120302,1.384106e-05
115,7320103,7120302,2.972201e-05
116,8220404,7120302,3.02752e-06
117,1430113,7120302,5.166434e-05
118,8220402,7120302,3.57199e-06
119,7220303,7120302,0.00335374355
120,14320105,7120302,0.00013302666
121,4220101,7120302,2.71033e-06
122,1130123,7120302,0.00014829352
123,10220103,7120302,3.96101e-06
124,1330112,7120302,0.00128067208
125,6220302,7120302,1.050306e-05
126,12420101,7120302,3.68804e-06
127,5120303,7120302,4.542e-06
128,3120202,7120302,2.67148e-06
129,5120201,7120302,2.25235e-05
130,11120102,7120302,1.02012e-06
131,5420202,7120302,1.011332e-05
132,7320402,7120302,0.00338766189
133,9220202,7120302,0.00016081857
134,10220304,7120302,3.17853e-06
135,4220102,7120302,1.11543e-06
136,11120101,7120302,6.9926e-07
137,5420104,7120302,3.54537e-05
138,3220204,7120302,8.023633e-05
139,2120402,7120302,1.750289e-05
140,8120305,7120302,2.7998e-05
141,7320101,7120302,7.221427e-05
142,2320103,7120302,2.91131e-06
143,1230132,7120302,0.00041979446
144,12120203,7120302,4.15203e-06
145,5420103,7120302,3.85256e-06
146,9120202,7120302,0.00017203561
147,3120102,7120302,5.36023e-06
148,1130112,7120302,0.00014869973
149,12220204,7120302,1.203668e-05
150,4220402,7120302,3.69984e-06
151,11120202,7120302,7.5549e-07
152,8120103,7120302,2.27358e-05
153,12320303,7120302,1.107119e-05
154,5120302,7120302,3.29866e-06
155,11220101,7120302,1.17647e-06
156,9220302,7120302,5.223491e-05
157,7120202,7120302,0.00183207232
158,1230135,7120302,0.00062566734
159,8320104,7120302,7.76603e-06
160,11220103,7120302,1.47294e-06
161,4120202,7120302,3.70112e-06
162,8220104,7120302,1.59085e-06
163,4320103,7120302,4.87193e-06
164,3220201,7120302,0.0002382712
165,14120101,7120302,4.26282e-06
166,8120101,7120302,9.144746e-05
167,6220204,7120302,1.244674e-05
168,1230125,7120302,6.983588e-05
169,5320101,7120302,5.24877e-06
170,14220303,7120302,1.840048e-05
171,3320201,7120302,0.00014369531
172,1130132,7120302,6.073722e-05
173,8320303,7120302,8.99087e-06
174,9120203,7120302,0.00013126128
175,13320102,7120302,2.40325e-06
176,6120202,7120302,2.297681e-05
177,1320101,7120302,0.01268449685
178,9220105,7120302,1.604343e-05
179,6320104,7120302,7.815442e-05
180,12320202,7120302,1.82542e-06
181,3120203,7120302,0.00011282348
182,14120203,7120302,4.90965e-06
183,1330111,7120302,0.00053274589
184,5320401,7120302,6.91678e-06
185,5220101,7120302,3.298673e-05
186,7220201,7120302,0.00021195454
187,9220304,7120302,3.306105e-05
188,14320102,7120302,8.0192e-07
189,10220302,7120302,5.62531e-06
190,3220105,7120302,1.696478e-05
191,9220201,7120302,1.690804e-05
192,9120303,7120302,2.927589e-05
193,1130125,7120302,5.014978e-05
194,1230113,7120302,8.078604e-05
195,7120201,7120302,0.00021425381
196,9120301,7120302,8.37747e-05
197,9120201,7120302,0.00010365551
198,6220102,7120302,6.562888e-05
199,8120304,7120302,3.195725e-05
200,7220202,7120302,0.00032685433
201,12320302,7120302,4.36287e-06
202,3220202,7120302,0.00015409595
203,6220206,7120302,5.450521e-05
204,9120104,7120302,0.00011499492
205,9320203,7120302,7.833614e-05
206,7220101,7120302,0.01125796908
207,12120204,7120302,8.3812e-06
208,14220101,7120302,2.216968e-05
209,6220203,7120302,6.59544e-06
210,1230122,7120302,6.91848e-05
211,1130131,7120302,4.317453e-05
212,2320201,7120302,7.33342e-06
213,7320201,7120302,7.064402e-05
214,1130122,7120302,6.460261e-05
215,6220303,7120302,1.830852e-05
216,1430114,7120302,5.170236e-05
217,14220104,7120302,1.350455e-05
218,1230126,7120302,0.00015097656
219,4320101,7120302,4.48089e-06
220,8320202,7120302,4.86287e-06
221,9320202,7120302,5.890626e-05
222,1130111,7120302,0.00112424232
223,3120101,7120302,3.48103e-06
224,2320101,7120302,1.37706e-06
225,8220302,7120302,1.79687e-06
226,12420202,7120302,4.833623e-05
227,6120303,7120302,0.00048034068
228,3320102,7120302,2.684912e-05
229,2120304,7120302,4.0154e-06
230,3220205,7120302,7.26285e-05
231,9320101,7120302,1.223264e-05
232,6220301,7120302,5.55505e-06
233,8320403,7120302,2.666123e-05
234,8320102,7120302,7.46659e-06
235,7320202,7120302,8.3714e-05
236,4220302,7120302,8.3706e-07
237,9120302,7120302,0.00011731802
238,7220204,7120302,0.00012446902
239,1330113,7120302,0.00061858629
240,4220403,7120302,1.648367e-05
241,5420204,7120302,1.31402e-06
242,12120102,7120302,1.26263e-06
243,12320101,7120302,1.725737e-05
244,2120403,7120302,2.68675e-06
245,12320103,7120302,2.647346e-05
246,3220103,7120302,5.07413e-06
247,3320202,7120302,9.117532e-05
248,7320304,7120302,9.431329e-05
249,1130113,7120302,0.00014305643
250,6220304,7120302,3.927185e-05
251,4120102,7120302,3.17664e-06
252,12220202,7120302,5.338975e-05
253,2120302,7120302,1.692649e-05
254,3120103,7120302,3.609486e-05
255,8120102,7120302,2.446085e-05
256,6220202,7120302,8.340644e-05
257,14220202,7120302,5.98932e-06
258,3120302,7120302,2.669701e-05
259,4220201,7120302,5.6819e-07
260,14220103,7120302,3.51659e-06
261,3120204,7120302,5.876713e-05
262,14220301,7120302,4.71351e-06
263,12220201,7120302,5.82571e-06
264,6320101,7120302,6.203782e-05
265,14320303,7120302,3.02316e-06
266,9120103,7120302,3.719704e-05
267,7320403,7120302,0.00010832988
268,9120401,7120302,0.00019009384
269,2220202,7120302,3.80974e-06
270,6120302,7120302,2.004946e-05
271,2120103,7120302,1.5068e-06
272,10220101,7120302,8.32889e-06
273,8320204,7120302,3.77594e-06
274,8320401,7120302,1.505516e-05
275,10220102,7120302,8.06593e-06
276,2120102,7120302,9.46162e-06
277,6320203,7120302,6.041654e-05
278,4120101,7120302,1.26199e-06
279,2120303,7120302,1.014279e-05
280,7120101,7120302,0.00023666398
281,7220301,7120302,0.000411317
282,3220106,7120302,2.04015e-05
283,13320203,7120302,6.73874e-06
284,2120201,7120302,1.723805e-05
285,7120102,7120302,0.00046745818
286,9220203,7120302,7.16466e-06
287,2120202,7120302,3.73587e-06
288,11220201,7120302,5.119264e-05
289,10120103,7120302,2.40954e-06
290,14220201,7120302,1.964532e-05
291,8120202,7120302,2.519992e-05
292,5320103,7120302,1.154534e-05
293,7220102,7120302,0.0062874652
294,1130114,7120302,8.549945e-05
295,10320303,7120302,3.09115e-06
296,9220101,7120302,3.592037e-05
297,8120303,7120302,1.674175e-05
298,5420203,7120302,5.789529e-05
299,3320204,7120302,3.329153e-05
300,9120403,7120302,0.0013835141
301,10120204,7120302,2.27979e-06
302,12120201,7120302,7.22841e-06
303,3220102,7120302,8.20647e-06
304,10320302,7120302,4.17962e-06
305,11220102,7120302,2.40468e-06
306,13220201,7120302,3.41291e-06
307,7320301,7120302,3.499093e-05
308,2220101,7120302,1.398198e-05
309,2120301,7120302,4.93988e-06
310,10320201,7120302,6.08969e-06
311,7320203,4120203,1.938116e-05
312,3120301,4120203,8.5625e-06
313,6120201,4120203,6.55726e-06
314,7320404,4120203,0.000183169
315,6220101,4120203,6.793291e-05
316,1230114,4120203,4.8887e-06
317,12120103,4120203,5.79841e-06
318,14320103,4120203,2.05816e-06
319,8120204,4120203,0.00034954248
320,9120102,4120203,9.07009e-06
322,5220303,4120203,2.2496e-06
324,7120302,4120203,6.65415e-06
325,6220103,4120203,1.89739e-06
326,9320102,4120203,4.26707e-06
327,1130142,4120203,6.28094e-06
328,12120202,4120203,2.3944e-06
329,3320101,4120203,1.856409e-05
330,14220203,4120203,4.2401e-06
331,9220104,4120203,5.4945e-07
332,1430111,4120203,6.23633e-06
333,1230111,4120203,6.52322e-06
334,7230111,4120203,3.488503e-05
335,7220203,4120203,1.199247e-05
336,3120303,4120203,8.93574e-06
337,3320205,4120203,2.928626e-05
339,1130124,4120203,6.96716e-06
340,6120102,4120203,2.96603e-06
341,6320201,4120203,5.58985e-06
342,1430115,4120203,6.14916e-06
343,3220203,4120203,6.37506e-06
344,7120301,4120203,2.6888e-06
345,11320103,4120203,7.69533e-06
346,1230133,4120203,1.390551e-05
347,5320202,4120203,1.82008e-06
348,1320102,4120203,5.08244e-06
349,8320304,4120203,0.00011618594
350,6120203,4120203,3.82733e-06
351,3120304,4120203,1.297488e-05
352,3320203,4120203,1.540278e-05
353,8320103,4120203,2.401794e-05
354,1230124,4120203,2.67875e-05
355,8220301,4120203,3.140638e-05
356,7120303,4120203,3.24106e-06
357,1130133,4120203,5.42163e-06
358,4120203,4120203,0.96517537908
359,7320102,4120203,1.152523e-05
360,1230127,4120203,1.972944e-05
362,8120104,4120203,0.00014090983
363,10120301,4120203,2.0609e-07
364,12420201,4120203,1.162493e-05
366,4220202,4120203,0.00011831944
367,6220205,4120203,1.94256e-06
368,11120103,4120203,3.727838e-05
369,8220303,4120203,0.00025103412
370,11120201,4120203,2.014718e-05
372,4120201,4120203,0.02017968907
373,12120101,4120203,6.41149e-06
374,6320102,4120203,4.36064e-06
375,6120103,4120203,1.83983e-06
376,9220103,4120203,3.31924e-06
377,11120203,4120203,3.626984e-05
378,1230123,4120203,6.699667e-05
379,1130134,4120203,2.42034e-06
380,9120402,4120203,1.39003e-06
381,1130126,4120203,3.8071e-06
382,1230112,4120203,6.2065e-06
383,5220102,4120203,1.48061e-06
384,7230122,4120203,2.74077e-05
385,6120301,4120203,4.4344e-06
387,13120102,4120203,1.58505e-06
388,8220102,4120203,5.32859e-06
389,1130121,4120203,3.33241e-06
390,1430112,4120203,7.01489e-06
391,1230121,4120203,6.45511e-06
392,7320401,4120203,9.684778e-05
393,1130141,4120203,3.85815e-06
394,1130144,4120203,4.17802e-06
395,4320102,4120203,0.00083666745
396,5220301,4120203,5.84556e-06
397,8320301,4120203,0.00079756705
398,7320405,4120203,1.434113e-05
399,1320103,4120203,3.72397e-06
400,1230134,4120203,1.30547e-05
401,1230131,4120203,1.230436e-05
402,10220104,4120203,8.87647e-06
403,7230121,4120203,1.222408e-05
406,8320302,4120203,0.00011497621
407,9320201,4120203,1.855171e-05
409,1130115,4120203,2.91173e-06
410,4220103,4120203,0.00015793143
411,9220303,4120203,7.2559e-07
412,1130143,4120203,5.40785e-06
413,14120102,4120203,3.74209e-06
414,8320402,4120203,0.00100524906
415,7220302,4120203,9.16072e-06
416,8220203,4120203,1.229846e-05
417,8320203,4120203,0.00014368754
418,13120101,4120203,5.2069e-07
419,12220101,4120203,4.53432e-06
420,7120203,4120203,5.05889e-06
421,5220302,4120203,1.20357e-06
422,7320103,4120203,1.096131e-05
423,8220404,4120203,4.788982e-05
424,1430113,4120203,4.8146e-06
426,8220402,4120203,7.14398e-06
427,7220303,4120203,7.046961e-05
428,14320105,4120203,1.33027e-06
429,4220101,4120203,0.00017617122
430,1130123,4120203,4.5258e-06
431,10220103,4120203,1.32034e-06
432,1330112,4120203,1.561115e-05
433,6220302,4120203,3.50102e-06
434,12420101,4120203,1.84402e-06
436,5120303,4120203,1.27176e-06
437,5120201,4120203,3.21764e-06
438,11120102,4120203,9.895142e-05
439,5420202,4120203,5.05666e-06
440,7320402,4120203,3.374165e-05
441,9220202,4120203,1.2564e-06
442,10220304,4120203,1.05951e-06
443,4220102,4120203,0.00031343487
444,11120101,4120203,5.664015e-05
445,5420104,4120203,2.36358e-06
446,3220204,4120203,2.552974e-05
447,2120402,4120203,3.8895e-07
448,8120305,4120203,0.00040597104
449,7320101,4120203,0.00012190627
450,2320103,4120203,2.7294e-07
451,1230132,4120203,2.380687e-05
452,9120202,4120203,3.7399e-06
453,3120102,4120203,1.072047e-05
454,1130112,4120203,4.71445e-06
455,12220204,4120203,7.22201e-06
456,4220402,4120203,0.00060240072
457,11120202,4120203,1.435435e-05
459,8120103,4120203,3.41037e-05
461,12320303,4120203,5.5356e-06
462,5120302,4120203,3.29866e-06
463,11220101,4120203,3.52942e-06
465,9220302,4120203,1.599028e-05
467,7120202,4120203,8.3222e-06
468,1230135,4120203,1.788978e-05
469,8320104,4120203,0.00011338397
470,11220103,4120203,3.92785e-06
471,4120202,4120203,0.02260456113
472,8220104,4120203,1.59085e-06
473,4320103,4120203,0.00011449034
474,3220201,4120203,1.009624e-05
475,14120101,4120203,3.2791e-07
476,8120101,4120203,1.892016e-05
477,6220204,4120203,8.2978e-07
478,1230125,4120203,7.35645e-06
479,5320101,4120203,5.24877e-06
481,3320201,4120203,2.431767e-05
482,1130132,4120203,2.65123e-06
483,8320303,4120203,0.00011269241
485,6120202,4120203,6.5648e-06
486,1320101,4120203,4.605659e-05
487,9220105,4120203,3.20869e-06
488,6320104,4120203,2.131484e-05
489,3120203,4120203,2.001707e-05
490,1330111,4120203,1.013564e-05
491,5220101,4120203,1.43421e-06
492,7220201,4120203,8.03619e-06
493,9220304,4120203,3.84431e-06
494,10220302,4120203,2.04557e-06
495,3220105,4120203,5.65493e-06
496,9120303,4120203,5.85518e-06
497,1130125,4120203,2.60895e-06
498,1230113,4120203,6.79509e-06
500,7120201,4120203,1.13162e-06
501,9120201,4120203,3.8391e-07
502,6220102,4120203,3.30902e-06
503,8120304,4120203,0.00012143757
504,7220202,4120203,5.4115e-06
505,12320302,4120203,4.36287e-06
506,3220202,4120203,3.75844e-06
507,6220206,4120203,2.36979e-06
508,9120104,4120203,4.18163e-06
509,9320203,4120203,9.79202e-06
510,7220101,4120203,5.9942e-06
511,12120204,4120203,1.67624e-06
512,14220101,4120203,3.95887e-06
513,1230122,4120203,8.6481e-06
515,1130131,4120203,4.67956e-06
516,7320201,4120203,9.042434e-05
517,1130122,4120203,2.97971e-06
518,6220303,4120203,2.8167e-06
519,1430114,4120203,4.05091e-06
520,1230126,4120203,6.64851e-06
521,4320101,4120203,0.0007032698
522,8320202,4120203,0.00105159502
523,9320202,4120203,1.178125e-05
524,1130111,4120203,3.38627e-06
526,8220302,4120203,0.00014374942
527,12420202,4120203,9.43146e-06
528,6120303,4120203,3.98292e-06
530,2120304,4120203,1.5444e-07
531,9320101,4120203,3.05816e-06
533,8320403,4120203,0.00070730675
534,8320102,4120203,0.00025013067
536,7320202,4120203,1.953327e-05
538,4220302,4120203,0.0018473829
539,9120302,4120203,8.5634e-07
540,7220204,4120203,5.29655e-06
541,1330113,4120203,9.97561e-06
542,4220403,4120203,0.00075508747
543,12120102,4120203,1.26263e-06
544,12320101,4120203,2.87623e-06
545,12320103,4120203,4.67179e-06
546,3220103,4120203,1.014827e-05
548,3320202,4120203,0.00023705584
549,7320304,4120203,1.509013e-05
550,1130113,4120203,1.270111e-05
551,4120102,4120203,0.03047950688
552,3120103,4120203,1.604216e-05
553,8120102,4120203,9.172818e-05
554,6220202,4120203,1.54456e-06
555,3120302,4120203,1.66856e-06
556,4220201,4120203,9.034271e-05
557,14220103,4120203,3.51659e-06
558,3120204,4120203,6.18601e-06
559,12220201,4120203,1.45643e-06
560,6320101,4120203,4.13585e-06
561,9120103,4120203,2.65693e-06
563,9120401,4120203,1.41861e-06
564,2220202,4120203,1.26991e-06
565,6120302,4120203,2.22772e-06
566,8320204,4120203,0.0019106236
567,8320401,4120203,9.033097e-05
568,6320203,4120203,1.691663e-05
569,4120101,4120203,0.06300822883
570,2120303,4120203,1.69047e-06
571,7120101,4120203,7.776102e-05
572,7220301,4120203,7.64846e-06
573,3220106,4120203,1.020075e-05
574,13320203,4120203,2.69549e-06
575,7120102,4120203,1.20169e-06
576,11220201,4120203,5.75198e-06
577,14220201,4120203,8.41942e-06
578,8120202,4120203,1.679995e-05
580,7220102,4120203,6.37028e-06
581,1130114,4120203,4.65384e-06
582,9220101,4120203,1.43681e-06
583,8120303,4120203,6.027031e-05
584,5420203,4120203,3.61846e-06
585,3320204,4120203,0.00014426331
586,9120403,4120203,1.42483e-06
589,10120204,4120203,4.55959e-06
590,3220102,4120203,1.641295e-05
592,11220102,4120203,5.21015e-06
593,2220101,4120203,3.4955e-07
321,11320101,4120203,6.35708e-06
323,8220202,4120203,1.606782e-05
338,8120205,4120203,2.703543e-05
361,8220304,4120203,7.959517e-05
365,8220103,4120203,2.61501e-06
371,8320101,4120203,7.647014e-05
386,8220403,4120203,2.086608e-05
404,6320204,4120203,5.182e-06
405,7320302,4120203,1.677173e-05
408,8120105,4120203,9.65925e-06
425,10120102,4120203,4.57666e-06
435,4220301,4120203,0.00356795941
458,4220401,4120203,0.00034241891
460,12420104,4120203,9.90506e-06
464,11320102,4120203,1.88878e-06
466,14120201,4120203,1.64099e-06
480,8220201,4120203,4.80129e-06
484,12320301,4120203,1.73284e-06
499,11220202,4120203,1.133404e-05
514,10320203,4120203,3.93255e-06
525,12220102,4120203,4.20163e-06
529,3120201,4120203,1.057272e-05
532,8220401,4120203,3.854649e-05
535,3320105,4120203,1.606219e-05
537,8320201,4120203,2.258291e-05
547,8220101,4120203,8.54397e-06
562,5420102,4120203,7.36556e-06
579,14120103,4120203,7.10982e-06
587,10120201,4120203,3.11982e-06
588,6320202,4120203,1.817967e-05
591,5320303,4120203,4.82663e-06
594,7320203,7320402,0.00010821147
595,3120301,7320402,0.00037032795
596,6120201,7320402,1.89815e-06
597,7320404,7320402,0.00024303399
598,6220101,7320402,1.61745e-05
599,1230114,7320402,3.85724e-05
600,12120103,7320402,1.58138e-06
601,8120204,7320402,7.000675e-05
602,9120102,7320402,2.26752e-06
603,7120302,7320402,0.00070090408
604,1130142,7320402,2.931106e-05
605,12120202,7320402,1.1972e-06
606,3320101,7320402,0.00022011711
607,1430111,7320402,2.059334e-05
608,1230111,7320402,3.098528e-05
609,7230111,7320402,0.00052862544
610,7220203,7320402,0.00054041089
611,3120303,7320402,0.0001591885
613,3320205,7320402,3.576452e-05
615,1130124,7320402,2.449743e-05
616,6320201,7320402,9.31642e-06
617,1430115,7320402,2.498095e-05
618,3220203,7320402,4.559132e-05
619,7120301,7320402,7.83146e-06
620,11320103,7320402,7.69533e-06
621,1230133,7320402,5.091443e-05
622,5320202,7320402,9.1004e-07
623,1320102,7320402,0.00054705575
624,8320304,7320402,1.977633e-05
625,3120304,7320402,6.48744e-06
626,3320203,7320402,3.080557e-05
627,1230124,7320402,7.844103e-05
628,8220301,7320402,7.47771e-06
629,7120303,7320402,2.592845e-05
630,1130133,7320402,1.714044e-05
631,4120203,7320402,3.06452e-06
632,7320102,7320402,0.00411615459
633,1230127,7320402,0.00012196382
635,8120104,7320402,2.719313e-05
636,4220202,7320402,2.601789e-05
637,6220205,7320402,3.8851e-07
638,11120103,7320402,5.0376e-07
639,8220303,7320402,3.19789e-06
640,11120201,7320402,8.6345e-07
642,4120201,7320402,4.24824e-06
643,6120103,7320402,1.83983e-06
644,9220103,7320402,1.65962e-06
645,8120107,7320402,1.374948e-05
646,11120203,7320402,1.99651e-06
647,1230123,7320402,2.666767e-05
648,5120301,7320402,5.231e-07
649,1130134,7320402,9.2413e-06
650,9120402,7320402,2.43256e-06
651,9120204,7320402,1.858273e-05
652,1130126,7320402,1.562222e-05
653,1230112,7320402,2.780171e-05
654,5220102,7320402,9.2538e-07
655,7230122,7320402,0.00037202835
656,6120301,7320402,3.54752e-06
658,13120102,7320402,1.58505e-06
659,8220102,7320402,1.33215e-06
660,1130121,7320402,9.99722e-06
661,1430112,7320402,1.876076e-05
662,1230121,7320402,1.909636e-05
663,7320401,7320402,0.00034841934
664,1130141,7320402,1.873346e-05
665,1130144,7320402,1.939031e-05
666,4320102,7320402,2.332913e-05
667,5220301,7320402,1.753668e-05
668,8320301,7320402,5.590423e-05
669,7320405,7320402,0.00162413326
670,1320103,7320402,0.00012537372
671,1230134,7320402,0.00010345848
672,1230131,7320402,6.152182e-05
673,10220104,7320402,1.77529e-06
674,7230121,7320402,0.00017768855
676,8320302,7320402,1.112673e-05
677,9320201,7320402,1.484136e-05
679,5220201,7320402,5.18301e-06
680,1130115,7320402,8.96811e-06
681,4220103,7320402,3.11195e-06
682,1130143,7320402,1.33922e-05
683,8320402,7320402,4.922611e-05
684,7220302,7320402,0.0005244511
685,8220203,7320402,5.71e-06
686,8320203,7320402,5.59822e-06
687,13120101,7320402,5.2069e-07
688,12220101,7320402,9.0686e-07
689,7120203,7320402,7.94969e-06
690,5220302,7320402,1.20357e-06
691,7320103,7320402,0.00023672211
692,8220404,7320402,3.30275e-06
693,1430113,7320402,1.27772e-05
694,8220402,7320402,3.57199e-06
695,7220303,7320402,0.02322312406
696,14320105,7320402,1.19724e-05
697,4220101,7320402,6.7758e-07
698,1130123,7320402,2.838913e-05
699,1330112,7320402,0.00017042175
700,12420101,7320402,1.84402e-06
702,5120303,7320402,5.4504e-07
703,3120202,7320402,4.007224e-05
704,11120102,7320402,1.02012e-06
705,7320402,7320402,0.71687109609
706,10220304,7320402,1.58927e-06
707,4220102,7320402,1.11543e-06
708,11120101,7320402,6.9926e-07
709,5420104,7320402,3.54537e-06
710,3220204,7320402,2.552974e-05
711,8120305,7320402,3.966384e-05
712,7320101,7320402,0.00013406115
713,2320103,7320402,4.549e-08
714,1230132,7320402,7.57852e-05
715,9120202,7320402,3.7399e-06
716,3120102,7320402,1.60807e-05
717,1130112,7320402,1.266098e-05
718,4220402,7320402,2.01809e-06
719,11120202,7320402,7.5549e-07
720,8120103,7320402,2.27358e-05
721,11220101,7320402,3.9216e-07
722,7120202,7320402,1.307774e-05
723,1230135,7320402,0.00011076887
724,8320104,7320402,1.242564e-05
725,11220103,7320402,4.9098e-07
726,4120202,7320402,1.85056e-06
727,4320103,7320402,4.87193e-06
728,3220201,7320402,0.00041798423
729,8120101,7320402,0.00016712811
730,1230125,7320402,2.872038e-05
731,3320201,7320402,0.00020338414
732,1130132,7320402,1.096644e-05
733,8320303,7320402,8.99087e-06
734,13320102,7320402,1.20162e-06
735,1320101,7320402,0.00193466924
736,3120203,7320402,0.00021836803
737,1330111,7320402,0.00010843746
738,7220201,7320402,0.00026218073
739,9120303,7320402,7.8069e-06
740,1130125,7320402,8.33414e-06
741,1230113,7320402,5.134066e-05
742,7120201,7320402,2.01177e-06
743,9120201,7320402,1.53564e-06
744,6220102,7320402,2.20601e-06
745,8120304,7320402,7.669741e-05
746,7220202,7320402,0.0001244644
747,3220202,7320402,0.00030067502
748,6220206,7320402,4.73958e-06
749,9120104,7320402,6.9694e-07
750,9320203,7320402,1.958404e-05
751,7220101,7320402,0.00014728612
752,12120204,7320402,3.35248e-06
753,14220101,7320402,1.58355e-06
754,1230122,7320402,2.30616e-05
