,loc_i,loc_j,coupling
0,7320203,7120302,1.047263e-05
1,3120301,7120302,6.739578e-05
2,6120201,7120302,6.292384e-05
3,7320404,7120302,7.298703e-05
4,12220201,7120302,5.1639e-06
5,6220101,7120302,1.642055e-05
6,1230114,7120302,0.00010464539
7,14320103,7120302,6.07029e-06
8,7320202,7120302,2.210196e-05
9,9120102,7120302,0.00026709595
10,2120102,7120302,9.84735e-06
11,5220303,7120302,2.43885e-06
12,6220103,7120302,6.19965e-06
13,14220203,7120302,9.20408e-06
14,9320102,7120302,7.48464e-06
15,12120202,7120302,8.91943e-06
16,4320103,7120302,8.08037e-06
17,9220104,7120302,6.196224e-05
18,1430112,7120302,4.960278e-05
19,5220102,7120302,1.313507e-05
20,7230111,7120302,0.00032199511
21,13120101,7120302,2.12764e-06
22,3120303,7120302,6.011273e-05
23,7120203,7120302,0.00095347791
24,3320301,7120302,1.31166e-06
25,12120103,7120302,2.497725e-05
26,10220302,7120302,3.13628e-06
27,3320205,7120302,6.97432e-06
28,8120205,7120302,1.375819e-05
29,1130124,7120302,0.00016944479
30,6120102,7120302,8.634776e-05
31,1230134,7120302,0.00021067575
32,1430115,7120302,5.022145e-05
33,1130142,7120302,0.00014948556
34,2120402,7120302,2.661973e-05
35,4120201,7120302,2.16246e-06
36,7120301,7120302,0.00103141306
37,11320103,7120302,5.76098e-06
38,1230133,7120302,0.00025406575
39,5320202,7120302,4.36432e-06
40,1320102,7120302,0.00031085203
41,8320304,7120302,5.75192e-06
42,6120203,7120302,6.907204e-05
43,3320203,7120302,5.33441e-06
44,1230124,7120302,0.00035234035
45,8220401,7120302,5.65171e-06
46,9220301,7120302,4.45734e-06
47,4120203,7120302,3.36038e-06
48,3320101,7120302,2.146074e-05
49,8120107,7120302,1.043689e-05
50,9120303,7120302,2.345596e-05
51,11220102,7120302,1.89498e-06
52,2220202,7120302,8.17453e-06
53,8120104,7120302,8.11638e-06
54,8320103,7120302,4.68574e-06
55,1230111,7120302,7.354476e-05
56,4220202,7120302,2.81088e-06
57,11120103,7120302,9.27858e-06
58,11120201,7120302,1.08989e-06
59,7120302,7120302,0.8533522437
60,1130143,7120302,5.655197e-05
61,1230121,7120302,5.942976e-05
62,7120303,7120302,0.01141174867
63,6120103,7120302,2.193516e-05
64,9120302,7120302,8.348072e-05
65,5120301,7120302,1.00419e-06
66,1130134,7120302,5.457522e-05
67,9120402,7120302,0.00036464152
68,10320302,7120302,3.01973e-06
69,9120204,7120302,0.00013797381
70,10220301,7120302,1.90334e-06
71,12220204,7120302,8.30383e-06
72,7230122,7120302,0.0005611504
73,6120301,7120302,0.00025731609
74,3120102,7120302,1.664484e-05
75,5120202,7120302,1.162095e-05
76,1130113,7120302,0.00013757196
77,10220304,7120302,2.22817e-06
78,4320102,7120302,1.001389e-05
79,5220301,7120302,6.38513e-06
80,12120201,7120302,3.20658e-05
81,2120204,7120302,1.609859e-05
82,9320202,7120302,3.198358e-05
83,1130133,7120302,6.183086e-05
84,7320401,7120302,0.0001368005
85,1130125,7120302,4.598758e-05
86,1230131,7120302,0.00031756869
87,10220104,7120302,2.100632e-05
88,2120301,7120302,3.26219e-06
89,6320204,7120302,5.03452e-06
90,1230113,7120302,7.118699e-05
91,8120204,7120302,2.959614e-05
92,8120105,7120302,1.74318e-06
93,3120302,7120302,1.95346e-05
94,1130115,7120302,5.192983e-05
95,7220203,7120302,0.00037751802
96,6120302,7120302,2.849185e-05
97,7120101,7120302,0.00021619592
98,7220201,7120302,0.00015342179
99,8120305,7120302,2.266492e-05
100,7220302,7120302,0.00031325239
101,1230112,7120302,7.909529e-05
102,7220101,7120302,0.00990526896
103,12220101,7120302,6.200349e-05
104,5220302,7120302,1.5101e-05
105,1320101,7120302,0.01232142153
106,7320405,7120302,0.00010398599
107,8220404,7120302,1.57802e-06
108,14220301,7120302,9.48309e-06
109,8220402,7120302,5.90258e-06
