,loc_i,loc_j,coupling
0,7320203,7120302,2.378949e-05
1,3120301,7120302,0.00014758928
2,9320102,7120302,2.42735e-06
3,5120303,7120302,1.04143e-06
4,7320404,7120302,0.00010992341
5,2120403,7120302,4.17905e-06
6,8120102,7120302,6.49011e-06
7,1230134,7120302,0.00015469976
8,14320103,7120302,3.59152e-06
9,1230124,7120302,0.00042517638
10,14320104,7120302,3.11999e-06
11,8120204,7120302,4.948809e-05
12,8320303,7120302,1.221065e-05
13,2120102,7120302,4.401852e-05
14,12220101,7120302,8.714564e-05
15,5220303,7120302,6.69975e-06
16,4220201,7120302,6.8678e-07
17,6220103,7120302,1.061098e-05
18,6120201,7120302,9.117214e-05
19,12120202,7120302,1.065639e-05
20,3320101,7120302,4.427805e-05
21,10220202,7120302,8.36463e-06
22,9220202,7120302,0.00023748063
23,1230121,7120302,9.271798e-05
24,4120202,7120302,2.25453e-06
25,3320301,7120302,1.63442e-06
26,7230111,7120302,0.00038067501
27,12220201,7120302,8.31378e-06
28,7120203,7120302,0.00134189791
29,4220402,7120302,2.53056e-06
30,12120103,7120302,3.437584e-05
31,2320102,7120302,4.24257e-06
32,7220303,7120302,0.0014631843
33,3320205,7120302,0.00079499463
34,1130123,7120302,0.00014862001
35,6120102,7120302,0.00018841429
36,1230114,7120302,0.00017213687
37,1430115,7120302,0.00011860837
38,1130142,7120302,0.00015668116
39,2120402,7120302,2.883121e-05
40,12420202,7120302,6.887554e-05
41,7120301,7120302,0.00127562366
42,12320201,7120302,1.9854e-06
43,11320103,7120302,3.19641e-06
44,1230133,7120302,0.00031655764
45,1320102,7120302,0.00039985659
46,1130141,7120302,0.00012713406
47,6120203,7120302,8.54397e-05
48,11120203,7120302,9.0829e-07
49,1230113,7120302,0.00013509081
50,3220205,7120302,0.00010608079
51,1130133,7120302,6.56474e-05
52,9220301,7120302,8.1184e-06
53,9220104,7120302,9.402771e-05
54,4120203,7120302,5.48454e-06
55,1230127,7120302,0.00062414619
56,1320101,7120302,0.01382791349
57,1430113,7120302,8.62452e-05
58,11120201,7120302,1.56812e-06
59,14220201,7120302,1.81712e-05
60,1230111,7120302,0.00012838439
61,7320401,7120302,0.000162448
62,8220103,7120302,5.09562e-06
63,4220202,7120302,1.030217e-05
64,6220205,7120302,3.651164e-05
65,5220203,7120302,4.03744e-06
66,12120201,7120302,7.47097e-06
67,12320103,7120302,3.973367e-05
68,5220102,7120302,1.899222e-05
69,8120103,7120302,6.68928e-06
70,8320101,7120302,1.835924e-05
71,4120201,7120302,9.41931e-06
72,7120303,7120302,0.01250894161
73,6120103,7120302,3.580738e-05
74,12120204,7120302,1.525737e-05
75,9220103,7120302,6.203379e-05
76,5320102,7120302,1.449738e-05
77,5120301,7120302,2.58885e-06
78,1130134,7120302,6.442859e-05
79,9120402,7120302,0.00049914302
80,9120204,7120302,0.00016807678
81,1130112,7120302,0.00014269423
82,7230122,7120302,0.0007177519
83,6120301,7120302,0.00058543527
84,13120102,7120302,2.339277e-05
85,1230126,7120302,0.00014405595
86,1430112,7120302,8.342433e-05
87,9120102,7120302,0.00036592775
88,5320401,7120302,7.54318e-06
89,4220103,7120302,8.43e-07
90,5120202,7120302,1.084497e-05
91,10220304,7120302,5.5261e-06
92,8320203,7120302,6.63422e-06
93,5220301,7120302,7.6736e-06
94,8320403,7120302,4.628376e-05
95,7120201,7120302,0.00033459114
96,7320405,7120302,0.00059941852
97,1330112,7120302,0.00161069529
98,14220203,7120302,8.37001e-06
99,1320103,7120302,0.00017506625
100,1230131,7120302,0.00039310345
101,10220104,7120302,4.182329e-05
102,7230121,7120302,0.00028994712
103,2320103,7120302,0.00030414588
104,6220102,7120302,8.209853e-05
105,6320204,7120302,7.01479e-06
106,7120302,7120302,0.85370300072
107,4120102,7120302,1.54241e-06
108,7220201,7120302,0.00015652274
109,3120303,7120302,9.38174e-05
110,3120302,7120302,6.740687e-05
111,1130115,7120302,6.408827e-05
112,4320103,7120302,1.323995e-05
113,14120105,7120302,1.217804e-05
114,9220303,7120302,2.623743e-05
115,1130143,7120302,8.82076e-05
116,14120102,7120302,1.03599e-05
117,8320402,7120302,3.327925e-05
118,7220302,7120302,0.00043816356
119,1230112,7120302,0.00011683494
120,13120101,7120302,2.04534e-06
121,5220302,7120302,1.525373e-05
122,7320103,7120302,5.814249e-05
