,loc_i,loc_j,coupling
0,9120201,6120103,1.32916e-06
1,3120301,6120103,2.79908e-06
2,6120201,6120103,0.00058627162
3,12220201,6120103,2.33391e-05
4,1230114,6120103,2.99181e-06
5,1130113,6120103,1.6089e-06
6,8320303,6120103,2.3752e-07
7,6220103,6120103,2.712811e-05
8,12120202,6120103,6.87123e-06
9,12220203,6120103,5.38045e-06
10,12220204,6120103,2.434209e-05
11,1230121,6120103,4.8319e-07
12,7230111,6120103,5.1911e-07
13,8120105,6120103,2.34187e-06
14,12120103,6120103,3.50976e-06
15,6220101,6120103,2.292196e-05
16,3320205,6120103,9.4493e-07
17,1130124,6120103,7.951e-07
18,6120102,6120103,0.02558729775
19,6120301,6120103,0.00012511706
20,9120402,6120103,2.753844e-05
21,1130142,6120103,1.91087e-06
22,2120402,6120103,1.88901e-06
23,7120301,6120103,3.38694e-06
24,1230133,6120103,2.32519e-06
25,9220202,6120103,2.79131e-06
26,8320304,6120103,2.69741e-06
27,6120203,6120103,0.00073520477
28,1230124,6120103,1.89312e-06
29,1230113,6120103,2.28734e-06
30,2120102,6120103,2.07296e-06
31,9220301,6120103,0.00168979899
32,9220104,6120103,5.862642e-05
33,4120203,6120103,1.1346e-07
34,9120303,6120103,5.55185e-06
35,1430113,6120103,8.7669e-07
36,8320103,6120103,1.99278e-06
37,1230111,6120103,2.55694e-06
38,1230127,6120103,2.66555e-06
39,12320103,6120103,2.44396e-06
40,8220405,6120103,3.16483e-06
41,7120302,6120103,1.222219e-05
42,1130143,6120103,2.00306e-06
43,12120101,6120103,1.60351e-06
44,7120303,6120103,4.45586e-06
45,6120103,6120103,0.84304358432
46,9220103,6120103,0.02087901989
47,5120301,6120103,5.2563e-07
48,1130134,6120103,1.8618e-07
49,9120204,6120103,2.46274e-06
50,7120102,6120103,5.61352e-06
51,5220102,6120103,4.9157e-07
52,7220303,6120103,1.24772e-06
53,7230122,6120103,3.7539e-07
54,9120102,6120103,4.144026e-05
55,6220302,6120103,0.0089509362
56,7120202,6120103,2.449805e-05
57,1130121,6120103,1.0311e-06
58,1430112,6120103,1.35715e-06
59,10220304,6120103,3.6561e-07
60,8320301,6120103,3.90953e-06
61,6220206,6120103,3.35184e-05
62,1330112,6120103,1.93782e-06
63,14220203,6120103,8.7963e-07
64,7320401,6120103,4.8792e-07
65,1320103,6120103,1.2362e-06
66,1230134,6120103,1.1166e-06
67,1230131,6120103,1.93752e-06
68,1130115,6120103,6.4265e-07
69,10120301,6120103,1.2603e-07
70,1130123,6120103,1.66398e-06
71,7220202,6120103,1.01745e-06
72,9320101,6120103,4.08122e-06
73,3120303,6120103,1.06075e-06
74,7220203,6120103,1.04199e-06
75,7220201,6120103,1.76883e-06
76,9220303,6120103,0.0049075899
77,7220302,6120103,1.99507e-06
78,8220203,6120103,4.7482e-07
79,7120203,6120103,1.880135e-05
80,5220302,6120103,6.1172e-07
81,1320101,6120103,4.61679e-06
82,8220402,6120103,3.45888e-06
83,1130144,6120103,4.79295e-06
84,3220201,6120103,4.50599e-06
85,1130122,6120103,1.39268e-06
86,1230112,6120103,1.47465e-06
87,1130133,6120103,1.15588e-06
88,1230132,6120103,1.17594e-06
89,1230123,6120103,5.0861e-07
90,12220202,6120103,1.588219e-05
91,12420102,6120103,4.98403e-06
92,1130132,6120103,1.3345e-07
93,3220204,6120103,6.174475e-05
94,7320101,6120103,1.69111e-06
95,13120101,6120103,1.9119e-07
96,12120203,6120103,3.5608e-06
97,1230122,6120103,8.2555e-07
98,9120202,6120103,8.45918e-06
99,12420104,6120103,4.5053e-06
100,1130112,6120103,9.8314e-07
101,7120201,6120103,3.89916e-06
102,9220101,6120103,0.00183552236
103,1320102,6120103,9.2059e-07
104,9220302,6120103,0.00029594061
105,12220101,6120103,4.936407e-05
106,1430111,6120103,1.90309e-06
107,10220302,6120103,9.1544e-07
108,6320103,6120103,2.410829e-05
109,6220202,6120103,0.0002447638
110,1130131,6120103,2.5135e-07
111,7320402,6120103,1.74992e-06
112,6220203,6120103,4.98229e-05
113,6120202,6120103,0.00019263654
114,1130126,6120103,6.2242e-07
115,9220105,6120103,0.05260500902
116,6120303,6120103,9.516766e-05
117,7220102,6120103,3.22455e-06
118,14120203,6120103,2.15406e-06
119,1330111,6120103,6.112e-07
120,12220102,6120103,9.42001e-06
121,7230121,6120103,3.8734e-07
122,6220102,6120103,2.767845e-05
123,9220201,6120103,1.397728e-05
124,1230135,6120103,2.33476e-06
125,9320203,6120103,2.599012e-05
126,6320101,6120103,0.00041987824
127,3220202,6120103,1.448268e-05
128,7220101,6120103,1.12677e-06
129,12120204,6120103,2.060584e-05
130,6320102,6120103,4.70181e-06
131,1130114,6120103,4.911e-07
132,7320403,6120103,2.49038e-06
133,1130141,6120103,8.7517e-07
134,7220301,6120103,1.21261e-06
135,1430114,6120103,8.5026e-07
136,14220104,6120103,2.06411e-06
137,9220304,6120103,0.00016276469
138,4320101,6120103,2.8851e-07
139,1230126,6120103,3.2177e-07
140,3320105,6120103,1.795042e-05
141,8220302,6120103,2.49553e-06
142,12420202,6120103,5.82413e-06
143,14120101,6120103,7.5839e-07
144,2120304,6120103,3.9391e-07
145,4320103,6120103,4.21602e-06
146,9320202,6120103,1.965395e-05
147,6220204,6120103,0.00022662762
148,1330113,6120103,1.71605e-06
149,14220101,6120103,6.47847e-06
150,12120102,6120103,1.57461e-06
151,2120403,6120103,3.23202e-06
152,6220304,6120103,0.02276743312
