,loc_i,loc_j,coupling
0,2120401,7120202,2.39737e-06
1,7320203,7120202,3.20692e-06
2,3120301,7120202,3.724943e-05
3,9320102,7120202,2.96127e-06
4,7320404,7120202,1.97164e-06
5,6220101,7120202,1.325333e-05
6,1230114,7120202,9.99537e-06
7,14320103,7120202,6.11936e-06
8,14320104,7120202,2.49757e-06
9,8120204,7120202,6.78628e-06
10,8320303,7120202,6.9892e-07
11,2120102,7120202,2.974319e-05
12,5220303,7120202,8.3074e-06
13,7120302,7120202,0.00053487618
14,6220103,7120202,1.454467e-05
15,12120202,7120202,2.137839e-05
16,1430111,7120202,9.70836e-06
17,5220102,7120202,1.369215e-05
18,7230111,7120202,7.21995e-06
19,3120303,7120202,6.192854e-05
20,12120103,7120202,3.648275e-05
21,3320205,7120202,1.145879e-05
22,1130124,7120202,1.33947e-05
23,1130123,7120202,1.29954e-05
24,6120102,7120202,0.0001525015
25,1230134,7120202,1.447137e-05
26,8220404,7120202,1.7943e-06
27,1130142,7120202,1.821497e-05
28,2120402,7120202,2.59428e-06
29,4120201,7120202,9.0403e-07
30,7120301,7120202,0.00152087188
31,1230133,7120202,2.412788e-05
32,5320202,7120202,4.23978e-06
33,1320102,7120202,1.433217e-05
34,6120203,7120202,7.397426e-05
35,7320202,7120202,3.40841e-06
36,8320403,7120202,9.58134e-06
37,2120304,7120202,7.89407e-06
38,5320101,7120202,6.55364e-06
39,9220301,7120202,1.981532e-05
40,9220104,7120202,0.00010464316
41,4120203,7120202,5.8686e-07
42,14120202,7120202,4.20592e-06
43,9120303,7120202,6.149956e-05
44,2220202,7120202,5.78183e-06
45,8120104,7120202,3.17108e-06
46,12420202,7120202,0.00015330277
47,9120401,7120202,0.00053837631
48,1230111,7120202,6.67876e-06
49,4220202,7120202,1.90801e-06
50,3320101,7120202,1.552136e-05
51,12320103,7120202,4.357848e-05
52,1130143,7120202,8.13197e-06
53,12120101,7120202,1.018546e-05
54,7120303,7120202,0.00066591719
55,12120204,7120202,2.487062e-05
56,5120301,7120202,1.01728e-06
57,1130134,7120202,4.2437e-06
58,9120402,7120202,0.00097208312
59,6220102,7120202,9.480495e-05
60,7230122,7120202,1.122116e-05
61,13120102,7120202,7.33654e-06
62,9120102,7120202,0.00057334559
63,6220302,7120202,2.052107e-05
64,1130121,7120202,5.95615e-06
65,5120202,7120202,3.49412e-06
66,1430112,7120202,5.19226e-06
67,7320401,7120202,5.05657e-06
68,1130113,7120202,1.579216e-05
69,10220304,7120202,4.91425e-06
70,12320301,7120202,5.59459e-06
71,5220301,7120202,2.405369e-05
72,1130132,7120202,4.59165e-06
73,1330112,7120202,7.144582e-05
74,14220203,7120202,1.312527e-05
75,1320103,7120202,7.45671e-06
76,1230131,7120202,3.586017e-05
77,10220302,7120202,6.91303e-06
78,10220104,7120202,3.966738e-05
79,7230121,7120202,7.53658e-06
80,6120202,7120202,2.679609e-05
81,1230121,7120202,5.64595e-06
82,1230113,7120202,8.43164e-06
83,1130115,7120202,7.7175e-06
84,7220203,7120202,1.082295e-05
85,1230132,7120202,3.835429e-05
86,4220103,7120202,1.91379e-06
87,9220303,7120202,2.380422e-05
88,7220302,7120202,1.503371e-05
89,8220203,7120202,1.5843e-06
90,13120101,7120202,2.12634e-06
91,12220101,7120202,0.00012198336
92,7120203,7120202,0.01704341913
93,5220302,7120202,6.53657e-06
94,7320103,7120202,1.891188e-05
95,1320101,7120202,0.00015842117
96,7320405,7120202,4.25434e-06
97,14220301,7120202,7.98455e-06
98,5420202,7120202,6.61299e-06
99,12320302,7120202,2.833776e-05
100,10220103,7120202,6.65419e-06
101,3220201,7120202,9.83275e-06
102,5120303,7120202,8.2684e-07
103,7320403,7120202,7.92278e-06
104,7220301,7120202,1.677946e-05
105,1230122,7120202,5.6938e-06
106,1230123,7120202,1.016677e-05
107,3320102,7120202,7.58024e-06
108,9220202,7120202,2.386668e-05
109,12220202,7120202,5.962185e-05
110,5320103,7120202,5.34702e-06
111,14220303,7120202,3.396883e-05
112,5420104,7120202,5.604784e-05
113,6320104,7120202,4.242201e-05
114,3320204,7120202,1.50471e-05
115,2220101,7120202,3.32983e-06
116,7320101,7120202,5.53932e-06
117,7320402,7120202,1.006308e-05
118,4220102,7120202,6.8564e-07
119,12120203,7120202,9.39183e-06
120,10120103,7120202,4.86784e-06
121,9220302,7120202,9.174123e-05
122,9120202,7120202,0.00118588306
123,1230127,7120202,6.072168e-05
124,1130131,7120202,5.33216e-06
125,9220103,7120202,4.068758e-05
126,1130112,7120202,5.62643e-06
127,4220402,7120202,7.9166e-07
128,5120302,7120202,2.91969e-06
129,3120103,7120202,1.982839e-05
130,9220101,7120202,4.036789e-05
131,7120201,7120202,0.00081724236
132,7120202,7120202,0.80520210852
