loc_i,loc_j,coupling force
7320203,7120302,2.511943e-05
3120301,7120302,8.060653e-05
9320102,7120302,2.4376e-06
7320404,7120302,5.239926e-05
2120204,7120302,2.316323e-05
1230114,7120302,9.638735e-05
14320103,7120302,3.64137e-06
8120204,7120302,3.20443e-05
2120102,7120302,1.284835e-05
5220303,7120302,5.20428e-06
6220103,7120302,1.328694e-05
6120201,7120302,6.470258e-05
12120202,7120302,1.442037e-05
1130141,7120302,8.898478e-05
12220203,7120302,6.64505e-06
1130144,7120302,4.206514e-05
6220302,7120302,2.456227e-05
12220204,7120302,1.983714e-05
5220102,7120302,1.559594e-05
7230111,7120302,0.00026340432
12220201,7120302,1.069697e-05
3120303,7120302,4.216471e-05
12120103,7120302,2.743832e-05
10220302,7120302,5.55394e-06
2320102,7120302,2.97732e-06
6220101,7120302,2.543387e-05
3320205,7120302,4.82662e-06
8120104,7120302,4.83599e-06
1130123,7120302,0.00015780435
6120102,7120302,0.00010103201
7320405,7120302,3.112947e-05
8220404,7120302,3.67374e-06
1430115,7120302,5.158358e-05
1230125,7120302,6.222484e-05
1130142,7120302,0.00015663946
2120402,7120302,4.441155e-05
12420202,7120302,8.956465e-05
7120301,7120302,0.00097270217
8320204,7120302,2.92361e-06
11320103,7120302,4.81612e-06
1230133,7120302,0.00023422479
12420101,7120302,1.74555e-06
1320102,7120302,0.00031427254
8320304,7120302,2.34374e-06
6120203,7120302,6.552308e-05
3120304,7120302,5.77511e-06
1230124,7120302,0.00034460473
13320203,7120302,1.07403e-06
1130122,7120302,6.155861e-05
9220301,7120302,9.07338e-06
9220104,7120302,7.756961e-05
4120203,7120302,4.66521e-06
8120107,7120302,2.0917e-05
9120303,7120302,2.018187e-05
10220303,7120302,1.249992e-05
2220202,7120302,5.31743e-06
8320103,7120302,3.05795e-06
1230111,7120302,6.815413e-05
12420201,7120302,2.101576e-05
7320401,7120302,9.047107e-05
8220103,7120302,2.16694e-06
4220202,7120302,4.74635e-06
3320101,7120302,2.659865e-05
11120201,7120302,2.2841e-07
12120201,7120302,3.94006e-06
8320101,7120302,1.6656e-06
8120101,7120302,1.372053e-05
7320403,7120302,5.3723e-05
