loc_i,loc_j,coupling force
7320203,7120302,1.047263e-05
3120301,7120302,6.739578e-05
6120201,7120302,6.292384e-05
7320404,7120302,7.298703e-05
12220201,7120302,5.1639e-06
6220101,7120302,1.642055e-05
1230114,7120302,0.00010464539
14320103,7120302,6.07029e-06
7320202,7120302,2.210196e-05
9120102,7120302,0.00026709595
2120102,7120302,9.84735e-06
5220303,7120302,2.43885e-06
6220103,7120302,6.19965e-06
14220203,7120302,9.20408e-06
9320102,7120302,7.48464e-06
12120202,7120302,8.91943e-06
4320103,7120302,8.08037e-06
9220104,7120302,6.196224e-05
1430112,7120302,4.960278e-05
5220102,7120302,1.313507e-05
7230111,7120302,0.00032199511
13120101,7120302,2.12764e-06
3120303,7120302,6.011273e-05
7120203,7120302,0.00095347791
3320301,7120302,1.31166e-06
12120103,7120302,2.497725e-05
10220302,7120302,3.13628e-06
3320205,7120302,6.97432e-06
8120205,7120302,1.375819e-05
1130124,7120302,0.00016944479
6120102,7120302,8.634776e-05
1230134,7120302,0.00021067575
1430115,7120302,5.022145e-05
1130142,7120302,0.00014948556
2120402,7120302,2.661973e-05
4120201,7120302,2.16246e-06
7120301,7120302,0.00103141306
11320103,7120302,5.76098e-06
1230133,7120302,0.00025406575
5320202,7120302,4.36432e-06
1320102,7120302,0.00031085203
8320304,7120302,5.75192e-06
6120203,7120302,6.907204e-05
3320203,7120302,5.33441e-06
1230124,7120302,0.00035234035
8220401,7120302,5.65171e-06
9220301,7120302,4.45734e-06
4120203,7120302,3.36038e-06
3320101,7120302,2.146074e-05
8120107,7120302,1.043689e-05
9120303,7120302,2.345596e-05
11220102,7120302,1.89498e-06
2220202,7120302,8.17453e-06
8120104,7120302,8.11638e-06
8320103,7120302,4.68574e-06
1230111,7120302,7.354476e-05
4220202,7120302,2.81088e-06
11120103,7120302,9.27858e-06
11120201,7120302,1.08989e-06
7120302,7120302,0.8533522437
1130143,7120302,5.655197e-05
1230121,7120302,5.942976e-05
7120303,7120302,0.01141174867
6120103,7120302,2.193516e-05
9120302,7120302,8.348072e-05
5120301,7120302,1.00419e-06
1130134,7120302,5.457522e-05
9120402,7120302,0.00036464152
10320302,7120302,3.01973e-06
9120204,7120302,0.00013797381
10220301,7120302,1.90334e-06
12220204,7120302,8.30383e-06
7230122,7120302,0.0005611504
6120301,7120302,0.00025731609
3120102,7120302,1.664484e-05
5120202,7120302,1.162095e-05
1130113,7120302,0.00013757196
10220304,7120302,2.22817e-06
4320102,7120302,1.001389e-05
5220301,7120302,6.38513e-06
12120201,7120302,3.20658e-05
2120204,7120302,1.609859e-05
9320202,7120302,3.198358e-05
1130133,7120302,6.183086e-05
7320401,7120302,0.0001368005
1130125,7120302,4.598758e-05
1230131,7120302,0.00031756869
10220104,7120302,2.100632e-05
2120301,7120302,3.26219e-06
6320204,7120302,5.03452e-06
1230113,7120302,7.118699e-05
8120204,7120302,2.959614e-05
8120105,7120302,1.74318e-06
3120302,7120302,1.95346e-05
1130115,7120302,5.192983e-05
7220203,7120302,0.00037751802
6120302,7120302,2.849185e-05
7120101,7120302,0.00021619592
7220201,7120302,0.00015342179
8120305,7120302,2.266492e-05
7220302,7120302,0.00031325239
1230112,7120302,7.909529e-05
7220101,7120302,0.00990526896
12220101,7120302,6.200349e-05
5220302,7120302,1.5101e-05
1320101,7120302,0.01232142153
7320405,7120302,0.00010398599
8220404,7120302,1.57802e-06
14220301,7120302,9.48309e-06
8220402,7120302,5.90258e-06
7220303,7120302,0.00312889126
12420104,7120302,6.00064e-06
4220101,7120302,6.4427e-07
1130123,7120302,0.0001466613
2120103,7120302,1.39534e-06
10220103,7120302,2.62617e-06
10220202,7120302,4.71282e-06
8220203,7120302,1.62439e-06
8120101,7120302,3.56534e-06
1130144,7120302,3.764606e-05
1130122,7120302,5.857084e-05
4220301,7120302,6.256e-07
10120301,7120302,2.02655e-06
7230121,7120302,0.00023598533
2320103,7120302,3.68229e-06
7220102,7120302,0.00612997018
1230123,7120302,8.629367e-05
9220105,7120302,2.156629e-05
3120204,7120302,4.855296e-05
1230125,7120302,6.474287e-05
9220202,7120302,0.00013544213
11120101,7120302,6.7696e-07
5420104,7120302,3.187488e-05
1130132,7120302,5.999375e-05
1130126,7120302,6.175559e-05
7320101,7120302,3.942047e-05
1230132,7120302,0.00035792714
9120202,7120302,0.00020308139
4220302,7120302,2.37544e-06
1230127,7120302,0.00050193652
1130112,7120302,0.00014181606
4220402,7120302,9.6544e-07
5120302,7120302,2.87786e-06
4220401,7120302,1.8237e-06
3120103,7120302,2.200375e-05
12420102,7120302,6.16975e-06
6220301,7120302,9.8155e-06
9220103,7120302,3.813807e-05
2120304,7120302,3.4225e-06
9220302,7120302,5.502663e-05
14120201,7120302,1.63725e-06
7120202,7120302,0.00190447268
8320104,7120302,1.170565e-05
1430114,7120302,5.391446e-05
4120202,7120302,2.03732e-06
1430111,7120302,0.00012179205
3220201,7120302,7.644237e-05
14120101,7120302,4.63585e-06
11320102,7120302,9.8538e-07
3320201,7120302,3.89308e-05
7320102,7120302,4.716912e-05
5320101,7120302,3.291856e-05
1130131,7120302,4.612075e-05
6320103,7120302,9.62649e-06
8320303,7120302,6.21975e-06
7120201,7120302,0.0001917751
7320402,7120302,0.00301473645
9120203,7120302,0.00018370607
13320102,7120302,2.44587e-06
6220203,7120302,1.47729e-05
6120202,7120302,1.568052e-05
1430113,7120302,4.207259e-05
9320101,7120302,3.20261e-06
6220102,7120302,6.928016e-05
3120203,7120302,5.792433e-05
5120303,7120302,6.61633e-06
5220201,7120302,5.5441e-06
14220201,7120302,2.82302e-06
14220101,7120302,1.042021e-05
6320201,7120302,1.075145e-05
7220301,7120302,0.00036929713
3220105,7120302,1.108992e-05
2120303,7120302,5.22496e-06
6220204,7120302,1.096557e-05
8120303,7120302,1.419953e-05
5120201,7120302,1.66529e-05
9120301,7120302,8.278811e-05
3320202,7120302,4.79196e-06
9120201,7120302,8.133095e-05
11120203,7120302,5.69919e-06
1230135,7120302,0.00056672461
9320203,7120302,4.6603e-05
4220102,7120302,5.4434e-07
8120304,7120302,1.78031e-05
3220203,7120302,8.21485e-06
7220202,7120302,0.00049348562
3220202,7120302,6.64602e-05
6220206,7120302,4.997043e-05
6220302,7120302,1.481262e-05
4220403,7120302,1.283729e-05
4320101,7120302,4.15967e-06
1230122,7120302,6.75007e-05
1130114,7120302,8.704445e-05
8320301,7120302,6.263817e-05
7320103,7120302,2.366857e-05
2320201,7120302,1.330403e-05
7320201,7120302,2.375071e-05
1130141,7120302,8.539252e-05
6220303,7120302,2.220432e-05
14320105,7120302,0.00010783401
14220104,7120302,4.27361e-06
9120103,7120302,4.277732e-05
8320202,7120302,5.85277e-06
9220303,7120302,1.403025e-05
1130111,7120302,0.00083317311
3320302,7120302,4.9983e-06
12420202,7120302,6.028236e-05
1320103,7120302,9.895468e-05
12320303,7120302,3.652461e-05
1130121,7120302,5.525317e-05
12320103,7120302,3.276852e-05
7120102,7120302,0.00059983881
3220205,7120302,5.192175e-05
2120104,7120302,4.86317e-06
8320403,7120302,1.563996e-05
3120201,7120302,9.11494e-06
6120303,7120302,0.00040485928
6220202,7120302,4.940302e-05
6320104,7120302,5.223257e-05
1330113,7120302,0.00057912832
14120302,7120302,1.77432e-06
4120102,7120302,6.2684e-07
12320101,7120302,2.048764e-05
2120403,7120302,2.64585e-06
14220303,7120302,2.801626e-05
5320103,7120302,7.9731e-06
6220304,7120302,3.11752e-05
