loc_i,loc_j,coupling force
9120403,5220301,1.10924e-05
11220103,5220301,2.09437e-05
9120104,5220301,0.000278282
5420101,5220301,3.39204e-05
10320302,5220301,3.43574e-05
11220102,5220301,2.0926e-06
3120301,5220301,1.4567e-05
5120303,5220301,1.37724e-05
7320404,5220301,9.4684e-05
5220303,5220301,0.001262457
7120203,5220301,0.0001182184
2320102,5220301,0.000137539
5420202,5220301,6.27146e-05
5320102,5220301,0.0018019873
5120301,5220301,1.91233e-05
5120202,5220301,0.0001027704
5220301,5220301,0.7564553279
10220104,5220301,0.0001719561
10220103,5220301,0.0001131207
5320103,5220301,2.51946e-05
7320402,5220301,8.02847e-05
4220401,5220301,2.2793e-06
3120204,5220301,5.38351e-05
10220303,5220301,0.0001420737
5120103,5220301,0.0002601263
11320102,5220301,2.71881e-05
14120203,5220301,9.131e-05
7220201,5220301,6.2627e-06
10220302,5220301,0.000167658
9120301,5220301,0.0001111751
13220101,5220301,0.0022274865
7320302,5220301,8.4264e-06
7220101,5220301,4.9957e-06
5420203,5220301,0.000115714
2120204,5220301,5.87004e-05
5220201,5220301,0.0006020872
5320304,5220301,0.003286385
13120102,5220301,0.0054640633
5320303,5220301,0.0017308651
10220203,5220301,1.54552e-05
5320302,5220301,0.0018512285
13320203,5220301,0.0016326326
13320202,5220301,0.0002113941
10320203,5220301,0.0001480945
13120202,5220301,0.000121304
10220102,5220301,0.000201201
13120104,5220301,0.0028140014
13220201,5220301,0.0001653244
13320201,5220301,0.0031809695
10220202,5220301,1.98149e-05
13120103,5220301,7.86968e-05
13120201,5220301,0.0001232286
5320301,5220301,0.0009439051
9120201,7120201,0.0257562213
6120201,7120201,0.0010702659
1230114,7120201,0.0014109576
12220101,7120201,0.0011330951
8220202,7120201,0.0009349923
6220103,7120201,0.0016388987
9320102,7120201,0.0004060937
12120202,7120201,0.0008304074
14220203,7120201,0.0005074153
1430112,7120201,0.0009969006
5220102,7120201,0.0004275961
7230111,7120201,0.0013860556
12220201,7120201,0.0008784234
12120103,7120201,0.0011080151
7220303,7120201,0.0007949661
8120104,7120201,3.3524e-05
1130123,7120201,0.0008354055
6120102,7120201,0.0025638413
1230134,7120201,0.0004293326
8220404,7120201,0.0003132473
1430115,7120201,0.0005957851
1130142,7120201,0.0015336442
2120402,7120201,0.0088280649
12420202,7120201,0.0010486648
7120301,7120201,0.0089084136
11320103,7120201,0.0002620789
1230133,7120201,0.0013074112
5320202,7120201,0.0002534613
1320102,7120201,0.0011302087
1130113,7120201,0.0007124403
6120203,7120201,0.0016539323
1230124,7120201,0.0016443954
1230113,7120201,0.0009774931
1130122,7120201,0.0012998085
9220301,7120201,0.001694135
9220104,7120201,0.0077911945
4120203,7120201,0.0003693068
9220304,7120201,0.004994633
1430113,7120201,0.0014328517
8320103,7120201,0.0002717606
1230111,7120201,0.0008010647
4220202,7120201,0.0002462632
11120201,7120201,6.83766e-05
12320103,7120201,0.0008130678
1130143,7120201,0.0015527172
1230121,7120201,0.000462797
4120201,7120201,0.0004513888
7120303,7120201,0.0033288346
6120103,7120201,0.0017455293
9120302,7120201,0.001934647
1130141,7120201,0.0021827043
1130134,7120201,0.0019004867
9120402,7120201,0.0037173986
9120204,7120201,0.0217949813
7230122,7120201,0.001105235
1230126,7120201,0.0021507511
9120102,7120201,0.0037109543
8220102,7120201,0.0010071841
1130121,7120201,0.0018818039
7320401,7120201,0.0009751
10220304,7120201,0.0010659434
7120302,7120201,0.0039528411
8320301,7120201,0.0004009314
9320202,7120201,0.0011357823
1320103,7120201,0.0013481297
1230131,7120201,0.0022898739
1130115,7120201,0.0024724975
9220103,7120201,0.001719135
11220101,7120201,3.7034e-05
3120303,7120201,0.0009611262
7220203,7120201,0.0001583806
9220303,7120201,0.0016922022
8320402,7120201,9.9593e-06
7220302,7120201,0.0006917428
8220203,7120201,0.000397732
13120101,7120201,0.0003277204
5220302,7120201,0.0005378856
7320103,7120201,0.0030063801
1320101,7120201,0.0041405236
6220101,7120201,0.00117321
3320205,7120201,0.0006050201
12220204,7120201,0.0016295797
11120203,7120201,0.0003203105
5420104,7120201,0.0013711152
7230121,7120201,0.0007674711
7320403,7120201,0.0002232598
1130133,7120201,0.001160427
1230132,7120201,0.0012711599
1230123,7120201,0.0010043734
9220202,7120201,0.0250653811
1130132,7120201,0.0010238753
1130124,7120201,0.0018157778
5420103,7120201,0.0012914057
1130112,7120201,0.0010880938
1230127,7120201,0.0010927437
7120201,7120201,0.7913075512
13320101,7120201,2.50044e-05
9220302,7120201,0.0027688927
7120202,7120201,0.01658577
1230135,7120201,0.0016759276
12120101,7120201,0.000922941
4120202,7120201,0.000211951
1430111,7120201,0.0013545243
4320103,7120201,0.0029898318
2120401,7120201,0.0004493151
6120301,7120201,0.0023169145
1230125,7120201,0.0007447308
4220101,7120201,0.0003710302
1330112,7120201,0.0012428758
9120203,7120201,0.0488565313
6120202,7120201,0.001179055
1130126,7120201,0.0013805595
9220105,7120201,0.0014212006
6320104,7120201,0.001303713
6220102,7120201,0.0008071074
6220302,7120201,0.002018068
5420204,7120201,0.0002517012
6220304,7120201,0.0019904173
5320401,7120201,0.0001048841
5220101,7120201,7.9536e-06
10120103,7120201,0.0004142502
6220204,7120201,0.0003747413
1130125,7120201,0.0015092459
12220102,7120201,0.0008387135
11220202,7120201,9.13394e-05
1130144,7120201,0.0010683395
9320203,7120201,0.0001642441
7120102,7120201,0.0014444957
8320303,7120201,0.0004630265
6220206,7120201,0.0008689399
12120204,7120201,0.0001581728
11120102,7120201,0.0002516846
4320101,7120201,0.0019562589
6320102,7120201,0.000176941
1230122,7120201,0.0007724847
1130114,7120201,0.0014982974
2120201,7120201,0.0009140025
1130131,7120201,0.0015566432
2320201,7120201,0.0011573009
7220301,7120201,0.0065726245
12320201,7120201,0.0003559428
9120103,7120201,0.001992517
3220203,7120201,0.0007538619
1330113,7120201,0.0011135903
9220203,7120201,0.0558457711
14120101,7120201,0.0004163566
10120104,7120201,0.0019852904
6120303,7120201,0.003377724
3120202,7120201,3.23792e-05
11120101,7120201,0.0004291188
6120302,7120201,0.00220459
3220204,7120201,0.0018005946
14120302,7120201,0.0001046876
1430114,7120201,0.0008794182
14220101,7120201,0.0001035809
4220403,7120201,0.0001930292
10120301,7120201,0.0008778865
4120102,7120201,0.0002695482
12320101,7120201,0.0012652665
2120301,7120201,6.08495e-05
11120202,7120201,8.38458e-05
8320101,7120201,0.0005100338
8120102,7120201,0.0003636102
6220202,7120201,0.0008784959
6220203,7120201,0.0014514947
14220301,7120201,1.63586e-05
8120204,7120201,0.000554438
10120202,7120201,0.001291096
12320303,7120201,0.0009158869
13320102,7120201,0.0003121688
7220204,7120201,0.0002465348
6320101,7120201,0.0012035692
2320103,7120201,0.0003931362
14120202,7120201,0.0005956281
14320303,7120201,0.0001500251
6220301,7120201,0.0014800128
8320401,7120201,0.0014040664
4220302,7120201,0.0001401523
6320203,7120201,0.0002394304
14220201,7120201,4.11246e-05
4120101,7120201,0.0001307635
9320201,7120201,0.0005185265
4220201,7120201,9.01572e-05
8120202,7120201,0.0008288209
4220402,7120201,0.0004033034
