,loc_i,loc_j,coupling
0,7320203,7120302,4.34298e-05
1,3120301,7120302,0.0001231574
2,6120201,7120302,0.0002844714
3,7320404,7120302,0.0007526219
4,2120204,7120302,2.88517e-05
5,6220101,7120302,0.0001520233
6,1230114,7120302,0.000809333
7,12120103,7120302,0.0003330751
8,14320103,7120302,3.73437e-05
9,14320104,7120302,2.72729e-05
10,8120204,7120302,0.0002797265
11,9120102,7120302,0.0001588022
12,7120302,7120302,0.7458895638
13,6220103,7120302,0.0001164667
14,1130142,7120302,0.0008412343
15,12120202,7120302,0.0001010966
16,14320101,7120302,5.42285e-05
17,3320101,7120302,0.0004210442
18,14220203,7120302,6.73139e-05
19,9220104,7120302,0.0004617714
20,1430111,7120302,0.0006641214
21,10220202,7120302,0.0024084118
22,1230111,7120302,0.0008550136
23,7230111,7120302,0.0016702761
24,7220203,7120302,0.0008409735
25,3120303,7120302,0.000256177
26,2120203,7120302,2.44978e-05
27,3320301,7120302,2.49493e-05
28,2320102,7120302,3.09588e-05
29,3320205,7120302,0.0003679449
30,8120205,7120302,0.0004531918
31,1130124,7120302,0.001210956
32,5120202,7120302,1.46959e-05
33,6120102,7120302,0.000257259
34,6320201,7120302,0.0005063869
35,1430115,7120302,0.0006867542
36,3220203,7120302,0.0001543425
37,7120301,7120302,0.0032064191
38,11320103,7120302,0.000111861
39,1230133,7120302,0.0012168435
40,5320202,7120302,8.18096e-05
41,1320102,7120302,0.0015274645
42,8320304,7120302,3.90907e-05
43,6120203,7120302,0.0003766787
44,3120304,7120302,8.94855e-05
45,3320203,7120302,2.13671e-05
46,8320103,7120302,0.0003029857
47,1230124,7120302,0.0012393689
48,8220301,7120302,2.017e-05
49,7120303,7120302,0.0161910639
50,1130133,7120302,0.0005778908
51,4120203,7120302,0.0001187024
52,7320102,7120302,0.0001530742
53,1230127,7120302,0.0019145203
54,8120104,7120302,1.08904e-05
55,10120301,7120302,0.0001572673
56,12420201,7120302,0.000155131
57,8220103,7120302,0.0003483107
58,4220202,7120302,0.0002267353
59,6220205,7120302,0.0001409402
60,11120103,7120302,0.0001227539
61,8220303,7120302,2.96545e-05
62,5220203,7120302,4.02649e-05
63,11120201,7120302,0.0001512645
64,8220405,7120302,2.39883e-05
65,8320101,7120302,2.67187e-05
66,4120201,7120302,0.0003503635
67,12120101,7120302,0.0001725052
68,6320102,7120302,0.0002610921
69,6120103,7120302,0.0004712874
70,9220103,7120302,0.0002385225
71,11120203,7120302,0.0001721904
72,1230123,7120302,0.0006759007
73,5120301,7120302,6.85943e-05
74,1130134,7120302,0.0008024855
75,9120402,7120302,0.0006506435
76,9120204,7120302,0.0004584308
77,1130126,7120302,0.000547098
78,1230112,7120302,0.0007222465
79,10220301,7120302,0.000635065
80,5220102,7120302,0.0002787896
81,7230122,7120302,0.0027012084
82,6120301,7120302,0.0001139234
83,8220403,7120302,0.0003519062
84,13120102,7120302,0.0006474767
85,8220102,7120302,0.0001104104
86,1130121,7120302,0.0010701728
87,1430112,7120302,0.0005848368
88,1230121,7120302,0.0005810818
89,7320401,7120302,0.0006998107
90,1130141,7120302,0.000834648
91,1130144,7120302,0.000511583
92,4320102,7120302,4.56755e-05
93,5220301,7120302,3.74083e-05
94,8320301,7120302,0.0001076046
95,13220101,7120302,7.00795e-05
96,7320405,7120302,0.0005964501
97,1320103,7120302,0.0008577888
98,1230134,7120302,0.0009090093
99,1230131,7120302,0.0013542721
100,10220104,7120302,0.0002033956
101,7230121,7120302,0.0015832106
102,6320204,7120302,1.20882e-05
103,7320302,7120302,8.4305e-06
104,8320302,7120302,7.59893e-05
105,9320201,7120302,6.22717e-05
106,8120105,7120302,6.68689e-05
107,1130115,7120302,0.0009992054
108,10120104,7120302,5.12794e-05
109,9220303,7120302,0.0001388442
110,1130143,7120302,0.0008107722
111,8320402,7120302,0.0003870718
112,7220302,7120302,0.0009466111
113,8220203,7120302,0.0001432792
114,8320203,7120302,5.36812e-05
115,13120101,7120302,0.0001866452
116,12220101,7120302,0.0008992703
117,7120203,7120302,0.0013822171
118,5220302,7120302,0.0001236491
119,7320103,7120302,0.0006968641
120,8220404,7120302,5.98678e-05
121,1430113,7120302,0.0005640206
122,10120102,7120302,1.75685e-05
123,8220402,7120302,0.0003847422
124,7220303,7120302,0.004118877
125,14320105,7120302,0.0006473606
126,4220101,7120302,8.58463e-05
127,1130123,7120302,0.000704087
128,10220103,7120302,4.58245e-05
129,1330112,7120302,0.0029776822
130,6220302,7120302,0.0002312024
131,12420101,7120302,0.0003002511
132,4220301,7120302,0.0001002623
133,5120303,7120302,7.90002e-05
134,3120202,7120302,0.0002388993
135,5120201,7120302,0.0003898505
136,11120102,7120302,0.0007103542
137,5420202,7120302,0.000103799
138,7320402,7120302,0.0012398224
139,9220202,7120302,0.016857379
140,10220304,7120302,0.0002254982
141,4220102,7120302,0.0002095214
142,11120101,7120302,0.000535676
143,5420104,7120302,0.0001543198
144,3220204,7120302,0.0007783023
145,2120402,7120302,0.0001688702
146,8120305,7120302,0.0001376246
147,7320101,7120302,0.0003709446
148,2320103,7120302,0.0002797384
149,1230132,7120302,0.000785465
150,10220203,7120302,0.0003640169
151,12120203,7120302,0.0006862432
152,9120202,7120302,0.0013978665
153,3120102,7120302,0.0001552244
154,1130112,7120302,0.0015812491
155,12220204,7120302,0.0002014572
156,4220402,7120302,0.0002016097
157,11120202,7120302,4.32505e-05
158,4220401,7120302,8.8552e-06
159,12420104,7120302,2.297e-05
160,5120302,7120302,0.0004950822
161,11220101,7120302,0.000119401
162,11320102,7120302,1.2556e-05
163,9220302,7120302,0.0002730703
164,14120201,7120302,0.00020774
165,7120202,7120302,0.0015771881
166,14320302,7120302,0.0008434148
167,1230135,7120302,0.0013660868
168,8320104,7120302,0.0002254266
169,11220103,7120302,0.000148241
170,4120202,7120302,3.77469e-05
171,8220104,7120302,3.32721e-05
172,4320103,7120302,0.0001294151
173,3220201,7120302,2.41686e-05
174,14120101,7120302,0.000191606
175,2120401,7120302,0.0001314391
176,5220202,7120302,0.0001924743
177,6220204,7120302,0.0001685801
178,1230125,7120302,0.0005136499
179,5320101,7120302,0.0001311132
180,14220303,7120302,0.0010048271
181,8220201,7120302,9.34127e-05
182,3320201,7120302,3.02544e-05
183,1130132,7120302,0.0005785124
184,10120203,7120302,0.0002339786
185,8320303,7120302,0.0001846422
186,9120203,7120302,0.0036146604
187,12320301,7120302,8.7339e-06
188,13320102,7120302,0.0002182347
189,6120202,7120302,2.51367e-05
190,1320101,7120302,0.0108418726
191,12320202,7120302,9.78665e-05
192,3120203,7120302,8.96459e-05
193,14120203,7120302,0.0002612848
194,1330111,7120302,0.001827237
195,5220101,7120302,0.0001322371
196,7220201,7120302,0.0010861108
197,9220304,7120302,0.001400999
198,14320102,7120302,0.0003084825
199,10220302,7120302,7.46534e-05
200,3220105,7120302,4.45464e-05
201,9220201,7120302,3.21681e-05
202,9120303,7120302,0.0001382145
203,1130125,7120302,0.0005855257
204,1230113,7120302,0.0007855969
205,11220202,7120302,7.18002e-05
206,7120201,7120302,0.0018577206
207,9120301,7120302,0.0004560241
208,9120201,7120302,0.0008457624
209,6220102,7120302,0.0002962267
210,8120304,7120302,4.31698e-05
211,7220202,7120302,0.0013333209
212,6220206,7120302,1.73656e-05
213,9120104,7120302,0.0003549041
214,9320203,7120302,0.0003243068
215,7220101,7120302,0.0041765755
216,12120204,7120302,0.0001462127
217,14220101,7120302,0.0005315298
218,6220203,7120302,0.0001811975
219,1230122,7120302,0.0005410168
220,12320201,7120302,4.10324e-05
221,10320203,7120302,1.51784e-05
222,1130131,7120302,0.0007276277
223,2320201,7120302,7.87257e-05
224,7320201,7120302,0.0001032921
225,1130122,7120302,0.0006536664
226,6220303,7120302,0.0001740518
227,1430114,7120302,0.0005526874
228,14220104,7120302,3.0592e-05
229,1230126,7120302,0.0007117185
230,4320101,7120302,0.0002021561
231,8320202,7120302,0.0001998915
232,9320202,7120302,0.0003678358
233,1130111,7120302,0.0019361754
234,3120101,7120302,3.982e-05
235,2320101,7120302,5.12469e-05
236,12220102,7120302,9.60596e-05
237,12420202,7120302,0.0001601337
238,6120303,7120302,0.0003907896
239,3320102,7120302,0.0004064793
240,2120304,7120302,0.00026824
241,9320101,7120302,0.0006622517
242,6220301,7120302,0.0003149197
243,8220401,7120302,2.90685e-05
244,2120104,7120302,4.4404e-05
245,8320403,7120302,0.0002925688
246,8320102,7120302,3.42097e-05
247,3320105,7120302,7.25479e-05
248,7320202,7120302,0.0004228885
249,4220302,7120302,0.0001151703
250,9120302,7120302,0.0004723921
251,7220204,7120302,0.0008481764
252,1330113,7120302,0.0016982076
253,4220403,7120302,0.0002298615
254,5420204,7120302,9.14647e-05
255,12120102,7120302,0.0001369309
256,12320101,7120302,0.0002418841
257,2120403,7120302,0.0003586019
258,12320103,7120302,0.0004437218
259,3220103,7120302,7.14933e-05
260,14120302,7120302,0.0003401592
261,7320304,7120302,4.96907e-05
262,1130113,7120302,0.0018286882
263,6220304,7120302,0.0002783125
264,4120102,7120302,0.0001078075
265,12220202,7120302,0.0002891353
266,5320204,7120302,3.2329e-05
267,2120302,7120302,0.0001973342
268,3120103,7120302,2.24512e-05
269,8120102,7120302,0.000168193
270,6220202,7120302,0.0004104154
271,14220202,7120302,0.0001833613
272,3120302,7120302,3.4779e-05
273,4220201,7120302,2.7946e-05
274,14220103,7120302,1.47573e-05
275,3120204,7120302,0.0006667315
276,14220301,7120302,0.0003593773
277,10120202,7120302,0.0003304693
278,12220201,7120302,5.24867e-05
279,14320303,7120302,0.0002504364
280,9120103,7120302,0.0006229767
281,7320403,7120302,0.0009473049
282,5420102,7120302,0.0001489425
283,13320101,7120302,0.000122441
284,9120401,7120302,0.0012729035
285,2220202,7120302,0.0006128592
286,13320202,7120302,0.0001425171
287,6120302,7120302,9.16385e-05
288,2120103,7120302,0.0001270863
289,10220101,7120302,9.69979e-05
290,8320401,7120302,0.0002141633
291,10220102,7120302,1.45395e-05
292,2120102,7120302,3.87297e-05
293,6320203,7120302,7.40622e-05
294,4120101,7120302,0.0001195167
295,2120303,7120302,8.0581e-06
296,7120101,7120302,0.0013073626
297,14120105,7120302,0.0003965422
298,7220301,7120302,0.0016803699
299,13320203,7120302,0.0008319749
300,2120201,7120302,8.5211e-05
301,7120102,7120302,0.0025088457
302,9220203,7120302,0.0006174599
303,2120202,7120302,0.0002035574
304,11220201,7120302,1.60216e-05
305,10120103,7120302,2.31048e-05
306,14220201,7120302,0.0004238563
307,8120202,7120302,0.0004326351
308,14120103,7120302,7.33313e-05
309,5320103,7120302,5.0583e-05
310,7220102,7120302,0.0081110996
311,1130114,7120302,0.0021889789
312,10220201,7120302,7.14354e-05
313,10320303,7120302,0.0002526648
314,13120104,7120302,6.92185e-05
315,10120101,7120302,0.0004693367
316,9220101,7120302,0.0003558247
317,12220203,7120302,8.05499e-05
318,8120303,7120302,4.29719e-05
319,5420203,7120302,6.66445e-05
320,3320204,7120302,0.0001287167
321,9120403,7120302,0.0014361251
322,14120202,7120302,2.02622e-05
323,10120201,7120302,0.0004592493
324,10120204,7120302,0.0003093253
325,3320302,7120302,0.0001356153
326,5420101,7120302,0.0001801846
327,12120201,7120302,2.96837e-05
328,3220102,7120302,0.0009239704
329,14320301,7120302,0.0001118902
330,10320302,7120302,5.6516e-06
331,5320303,7120302,2.81183e-05
332,14120301,7120302,0.0001034661
333,11220102,7120302,2.09033e-05
334,13220201,7120302,0.0006794669
335,7320301,7120302,0.0007219444
336,2220101,7120302,3.8567e-05
337,2120301,7120302,0.0002015689
338,13320201,7120302,0.0001931451
339,7320203,4120203,0.0008830725
340,3120301,4120203,0.0004464458
341,6120201,4120203,0.0006068548
342,7320404,4120203,0.0009053278
343,2120204,4120203,0.0008751683
344,6220101,4120203,0.0011893584
345,1230114,4120203,0.0010088727
346,12120103,4120203,0.0006534788
347,14320103,4120203,0.003584999
348,14320104,4120203,0.0019036502
349,8120204,4120203,0.0013268604
350,9120102,4120203,0.0024387477
354,7120302,4120203,0.000354478
355,6220103,4120203,0.0007403957
357,1130142,4120203,0.0011007524
358,12120202,4120203,0.0002557149
359,14320101,4120203,0.0007863127
360,3320101,4120203,0.0005613923
361,14220203,4120203,0.0013928803
362,9220104,4120203,0.0003709311
363,1430111,4120203,0.0008367305
364,10220202,4120203,0.0001566447
365,1230111,4120203,0.001080224
366,7230111,4120203,0.0010913195
367,7220203,4120203,0.0009854352
368,3120303,4120203,0.0013584434
369,2120203,4120203,0.0005879471
370,3320301,4120203,0.0001684079
371,2320102,4120203,0.0002631497
372,3320205,4120203,0.0008040726
373,8120205,4120203,0.0001294834
374,1130124,4120203,0.0012741206
375,5120202,4120203,0.0002645269
376,6120102,4120203,0.0002058072
377,6320201,4120203,0.0007148992
378,1430115,4120203,0.0012741098
379,3220203,4120203,0.0007539038
380,7120301,4120203,0.0007381806
381,11320103,4120203,0.0124762295
382,1230133,4120203,0.001224727
383,5320202,4120203,0.0006442508
384,1320102,4120203,0.0011292428
385,8320304,4120203,0.0019936282
386,6120203,4120203,0.0010536085
387,3120304,4120203,0.0007158837
388,3320203,4120203,4.27341e-05
389,8320103,4120203,0.0018092575
390,1230124,4120203,0.0012931974
391,8220301,4120203,0.0017951269
392,7120303,4120203,0.0007523162
