,loc_i,loc_j,coupling
0,9120201,6120103,6.63226e-05
1,6120201,6120103,0.0018697417
2,1230114,6120103,0.000201292
3,12220101,6120103,0.0003602661
4,8220202,6120103,2.05493e-05
5,6220103,6120103,0.0002141275
6,9320102,6120103,1.16027e-05
7,12120202,6120103,5.5732e-06
8,14220203,6120103,0.0001858848
9,1430112,6120103,7.47109e-05
10,5220102,6120103,1.13758e-05
11,7230111,6120103,4.65165e-05
12,12220201,6120103,0.0005100523
13,12120103,6120103,0.0002942598
14,7220303,6120103,6.96157e-05
15,8120104,6120103,6.70481e-05
16,1130123,6120103,0.0001284035
17,6120102,6120103,0.0208333333
18,1230134,6120103,0.0001126118
19,8220404,6120103,1.43316e-05
20,1430115,6120103,0.0001121219
21,1130142,6120103,0.0001823735
22,2120402,6120103,0.0002154829
23,12420202,6120103,0.0001962018
24,7120301,6120103,0.0001334624
25,11320103,6120103,0.0001268124
26,1230133,6120103,0.0001695711
27,5320202,6120103,0.0001810438
28,1320102,6120103,0.0001016541
29,1130113,6120103,0.000252416
30,6120203,6120103,0.0035139283
31,1230124,6120103,7.18988e-05
32,1230113,6120103,0.0003027769
33,1130122,6120103,0.0002550867
34,9220301,6120103,0.0015652334
35,9220104,6120103,0.0004666302
36,4120203,6120103,7.41126e-05
37,9220304,6120103,0.0008981577
38,1430113,6120103,3.33221e-05
39,8220304,6120103,1.55749e-05
40,8320103,6120103,0.0001840959
41,1230111,6120103,0.0002969519
42,4220202,6120103,8.7951e-06
43,11120201,6120103,8.94156e-05
44,12320103,6120103,0.000534913
45,1130143,6120103,0.0004941997
46,1230121,6120103,0.0001412638
47,4120201,6120103,4.68975e-05
48,7120303,6120103,6.33202e-05
49,6120103,6120103,0.7510556469
50,9120302,6120103,0.0002966164
51,1130141,6120103,0.0001628848
52,1130134,6120103,5.18839e-05
53,9120402,6120103,0.0002463062
54,9120204,6120103,0.0001651998
55,7230122,6120103,2.2817e-05
56,1230126,6120103,0.000141378
57,9120102,6120103,3.22692e-05
58,8220102,6120103,0.0003028596
59,1130121,6120103,0.0001338029
60,7320401,6120103,7.8447e-06
61,10220304,6120103,9.7665e-05
62,7120302,6120103,0.0001326622
63,8320301,6120103,1.54204e-05
64,9320202,6120103,7.80308e-05
65,1320103,6120103,0.0001335208
66,1230131,6120103,4.4036e-05
67,1130115,6120103,0.0002712576
68,9220103,6120103,0.0205983632
69,11220101,6120103,5.76084e-05
70,3120303,6120103,0.0002374005
71,7220203,6120103,5.1091e-06
72,9220303,6120103,0.0071498206
73,8320402,6120103,8.96334e-05
74,7220302,6120103,5.9123e-06
75,8220203,6120103,5.09097e-05
76,13120101,6120103,0.0001158454
77,5220302,6120103,0.0001243861
78,7320103,6120103,1.99926e-05
79,1320101,6120103,0.0001123886
80,6220101,6120103,0.0006121096
81,3320205,6120103,6.81741e-05
82,12220204,6120103,0.0003933468
83,11120203,6120103,2.8599e-06
84,5420104,6120103,0.0003123096
85,7230121,6120103,3.30218e-05
86,7320403,6120103,0.0002426737
87,1130133,6120103,0.000281514
88,1230132,6120103,0.0003616625
89,1230123,6120103,0.0001422056
90,9220202,6120103,0.0015229333
91,1130132,6120103,4.71397e-05
92,1130124,6120103,0.0001372357
93,5420103,6120103,0.0002582811
94,1130112,6120103,9.57916e-05
95,1230127,6120103,8.13745e-05
96,5120302,6120103,9.93707e-05
97,7120201,6120103,0.0005845525
98,13320101,6120103,5.00088e-05
99,9220302,6120103,0.0010770938
100,7120202,6120103,0.0003673568
101,1230135,6120103,0.0002260727
102,12120101,6120103,0.0002241428
103,4120202,6120103,1.53588e-05
104,1430111,6120103,0.0002452119
105,4320103,6120103,0.000272422
106,2120401,6120103,2.19178e-05
107,6120301,6120103,0.0004929605
108,1230125,6120103,0.0001340807
109,4220101,6120103,7.00057e-05
110,10120203,6120103,0.0004314557
111,1330112,6120103,4.42775e-05
112,9120203,6120103,0.0004044694
113,10120204,6120103,3.40327e-05
114,6120202,6120103,0.0009680662
115,1130126,6120103,4.49561e-05
116,9220105,6120103,0.0483208206
117,6320104,6120103,0.0001564456
118,6220102,6120103,0.0004157826
119,12220203,6120103,2.57453e-05
120,6220302,6120103,0.0186828953
121,5420204,6120103,5.20761e-05
122,6220304,6120103,0.0241772298
123,5320401,6120103,6.99227e-05
124,5220101,6120103,0.0003579098
125,10120103,6120103,1.1196e-05
126,6220204,6120103,0.0021677342
127,1130125,6120103,6.87323e-05
128,12220102,6120103,1.9505e-05
129,11220202,6120103,3.28822e-05
130,1130144,6120103,0.0006338399
131,9320203,6120103,1.64244e-05
132,7120102,6120103,0.0003693688
133,8320303,6120103,0.000101914
134,6220206,6120103,0.0009887937
135,12120204,6120103,6.32691e-05
136,11120102,6120103,7.62681e-05
