,loc_i,loc_j,coupling
0,2120401,7120202,5.30397e-05
1,7320203,7120202,1.27626e-05
2,3120301,7120202,0.000301996
3,9320102,7120202,0.0002729138
4,6220101,7120202,0.0001863344
5,1230114,7120202,0.0001196726
6,14120102,7120202,3.69413e-05
7,14320103,7120202,9.177e-06
8,14320104,7120202,3.13821e-05
9,8120204,7120202,7.40342e-05
10,8320303,7120202,3.37377e-05
11,2120102,7120202,1.8332e-05
12,7120302,7120202,0.00031504
13,6220103,7120202,1.56349e-05
14,12120202,7120202,4.26294e-05
15,1430111,7120202,8.30626e-05
16,10220202,7120202,3.78108e-05
17,5220102,7120202,5.56436e-05
18,7230111,7120202,9.63581e-05
19,3120303,7120202,0.000271989
20,12120103,7120202,0.0001219626
21,2320102,7120202,0.0001753899
22,3320205,7120202,2.70739e-05
23,1130124,7120202,0.0002235228
24,1130123,7120202,0.0001349009
25,6120102,7120202,0.0001480288
26,1230134,7120202,0.000112248
27,8220404,7120202,5.02531e-05
28,1130142,7120202,0.0004483874
29,2120402,7120202,0.0001346138
30,4120201,7120202,9.6675e-05
31,7120301,7120202,0.0034763255
32,11320103,7120202,3.4333e-05
33,1230133,7120202,0.0001465276
34,5320202,7120202,8.8349e-06
35,1320102,7120202,9.80549e-05
36,6120203,7120202,7.30807e-05
37,8320403,7120202,6.7256e-06
38,2120304,7120202,7.01698e-05
39,5320101,7120202,0.0001344719
40,9220301,7120202,0.0009926509
41,9220104,7120202,0.0002094593
42,4120203,7120202,6.04766e-05
43,9120303,7120202,3.61791e-05
44,2220202,7120202,6.2252e-05
45,12420202,7120202,0.000195654
46,9120401,7120202,0.0004103716
47,1230111,7120202,8.5546e-05
48,4220202,7120202,9.31986e-05
49,11120201,7120202,4.67169e-05
50,12320103,7120202,0.000111902
51,1130143,7120202,0.0002184337
52,12120101,7120202,0.0001193947
53,7120303,7120202,0.000904589
54,12120204,7120202,7.45318e-05
55,5120301,7120202,7.0889e-06
56,1130134,7120202,0.0001418541
57,9120402,7120202,0.000313351
58,6220102,7120202,0.0001085983
59,7230122,7120202,7.89834e-05
60,9120102,7120202,0.0001138964
61,6220302,7120202,2.99419e-05
62,1130121,7120202,0.0001502114
63,1430112,7120202,6.04845e-05
64,7320401,7120202,5.1499e-05
65,1130113,7120202,6.30914e-05
66,10220304,7120202,6.90813e-05
67,12320301,7120202,8.6275e-06
68,8320301,7120202,2.99945e-05
69,1130132,7120202,8.21613e-05
70,1330112,7120202,0.0002579915
71,14220203,7120202,2.75914e-05
72,1320103,7120202,0.0001550995
73,1230131,7120202,0.0001658757
74,10220302,7120202,0.0001063997
75,10220104,7120202,5.08989e-05
76,7230121,7120202,0.0001488695
77,6320204,7120202,1.24e-05
78,6120202,7120202,2.32388e-05
79,1230121,7120202,2.64537e-05
80,1230113,7120202,6.92028e-05
81,8120105,7120202,9.20641e-05
82,1130115,7120202,0.0003361939
83,7220203,7120202,2.4922e-05
84,1230132,7120202,0.0001084362
85,4220103,7120202,3.7958e-06
86,9220303,7120202,2.68586e-05
87,7220302,7120202,9.36478e-05
88,8220203,7120202,3.73654e-05
89,13120101,7120202,0.000151303
90,12220101,7120202,7.29726e-05
91,7120203,7120202,0.017314262
92,5220302,7120202,5.93775e-05
93,7320103,7120202,4.1979e-05
94,1320101,7120202,0.0002496206
95,7320405,7120202,0.0003589036
96,14220301,7120202,2.36767e-05
97,2320101,7120202,6.0184e-06
98,12320302,7120202,1.87783e-05
99,10220103,7120202,2.11704e-05
100,12420101,7120202,1.73685e-05
101,5120303,7120202,1.0344e-05
102,7320403,7120202,9.6961e-06
103,7220301,7120202,0.0003356012
104,1230122,7120202,4.24865e-05
105,1230123,7120202,0.0001153016
106,9220202,7120202,0.0011624792
107,12220202,7120202,6.93602e-05
108,11120101,7120202,4.3421e-06
109,14220303,7120202,1.26667e-05
110,5420104,7120202,0.0001111021
111,2220101,7120202,0.000113382
112,7320101,7120202,2.9194e-05
113,7320402,7120202,1.7739e-05
114,4220102,7120202,2.6572e-06
115,10120103,7120202,1.07949e-05
116,9220302,7120202,0.0001429812
117,9120202,7120202,0.0012046058
118,1230127,7120202,0.000108176
119,1130131,7120202,0.0001708285
120,9220103,7120202,5.12319e-05
121,1130112,7120202,0.0001103273
122,4220402,7120202,2.0036e-05
123,5120302,7120202,1.63399e-05
124,4220401,7120202,4.90579e-05
125,3120103,7120202,2.01471e-05
126,12420104,7120202,0.0001528585
127,9220101,7120202,0.0003369673
128,7120201,7120202,0.0018795241
129,7120202,7120202,0.711542074
130,11220101,7120202,2.056e-06
131,2120104,7120202,2.19635e-05
132,14320302,7120202,6.28733e-05
133,5120103,7120202,3.59441e-05
134,1430114,7120202,9.19312e-05
135,4120202,7120202,8.11149e-05
136,6120201,7120202,0.0001048989
137,6120302,7120202,4.83994e-05
138,8120101,7120202,0.0002148899
139,1230124,7120202,0.0002647445
140,6120301,7120202,0.0002910234
141,1230125,7120202,6.4206e-05
142,7320102,7120202,0.0001026978
143,2120201,7120202,1.99168e-05
144,6320103,7120202,0.0003139717
145,14320201,7120202,4.15861e-05
146,9320203,7120202,4.73015e-05
147,1130111,7120202,6.90655e-05
148,10120203,7120202,1.20611e-05
149,9320101,7120202,3.41787e-05
150,9120203,7120202,8.44224e-05
151,13320102,7120202,7.9963e-06
152,8120202,7120202,2.66439e-05
153,6220203,7120202,3.5181e-05
154,4320101,7120202,1.64182e-05
155,1130126,7120202,0.0001287739
156,8220301,7120202,1.3838e-05
157,1430113,7120202,4.89402e-05
158,7220102,7120202,0.0087697567
159,9120301,7120202,0.0011119419
160,14120203,7120202,1.76126e-05
161,8120102,7120202,9.51076e-05
162,4220301,7120202,2.60021e-05
163,2320103,7120202,3.14604e-05
164,7220101,7120202,0.0002497698
165,1130133,7120202,0.0002466706
166,6320201,7120202,1.92789e-05
167,5220101,7120202,0.0001314711
168,7220201,7120202,0.0005755043
169,9220304,7120202,0.0001028251
170,14320102,7120202,1.50944e-05
171,3220105,7120202,0.0003765978
172,14220202,7120202,2.50463e-05
173,6220204,7120202,0.0001921175
174,1130125,7120202,0.0001071114
175,4220101,7120202,1.03781e-05
176,6320101,7120202,3.95171e-05
177,13220101,7120202,0.0007113525
178,10120104,7120202,0.000214064
179,7120102,7120202,0.0191336982
180,7220202,7120202,0.0001643201
181,11120103,7120202,5.88029e-05
182,11120203,7120202,8.4805e-06
183,6220206,7120202,1.41691e-05
184,6320203,7120202,3.65822e-05
185,1130114,7120202,8.55164e-05
186,8220403,7120202,0.0014861165
187,1430115,7120202,0.0001119356
188,1130122,7120202,0.0001180616
189,2120204,7120202,1.91291e-05
190,5120201,7120202,0.0002150538
191,12120102,7120202,0.0002056635
192,14220104,7120202,9.8742e-05
193,9320202,7120202,7.66068e-05
194,12220204,7120202,0.0001043918
195,3120101,7120202,2.4919e-05
196,1330113,7120202,0.0001328917
197,8220302,7120202,2.93482e-05
198,2120103,7120202,6.8683e-06
199,6120303,7120202,0.0002397751
200,14120101,7120202,2.56217e-05
201,3220204,7120202,7.92351e-05
202,11320102,7120202,0.0002765214
203,6220304,7120202,0.0001104008
204,6220301,7120202,6.6978e-06
205,14120103,7120202,3.6167e-05
206,10320201,7120202,0.0001592357
207,3120201,7120202,0.000478418
208,5220201,7120202,7.89183e-05
209,8320201,7120202,6.95247e-05
210,4220302,7120202,6.5026e-06
211,2320201,7120202,3.85802e-05
212,10320303,7120202,1.52737e-05
213,8220104,7120202,0.0001799424
214,14220101,7120202,9.37668e-05
215,9120204,7120202,0.0007560653
216,10120301,7120202,5.87991e-05
217,2120403,7120202,6.66618e-05
218,4220403,7120202,0.0001199457
219,14120302,7120202,7.0228e-05
220,7320304,7120202,4.823e-05
221,11120202,7120202,5.56467e-05
222,1130144,7120202,0.0001836207
223,12320303,7120202,0.0005949112
224,1230135,7120202,0.0002596176
225,3220203,7120202,3.06235e-05
226,3120203,7120202,2.53836e-05
227,1130141,7120202,0.0003805015
228,6220202,7120202,8.7094e-06
229,8220201,7120202,0.0002218402
230,3120302,7120202,0.0005816927
231,3220102,7120202,9.72763e-05
232,8320402,7120202,5.93671e-05
233,14220103,7120202,2.67183e-05
