,loc_i,loc_j,coupling
0,9120201,6120103,4.92569e-05
1,3120301,6120103,1.3932e-05
2,9320102,6120103,3.11896e-05
3,5120303,6120103,2.3885e-06
4,12220201,6120103,0.0001974937
5,1230114,6120103,0.000187642
6,1130113,6120103,0.0001008741
7,10120104,6120103,3.42111e-05
8,8320303,6120103,0.0001118736
9,7120302,6120103,0.0001181226
10,6220103,6120103,0.0001087624
11,1130142,6120103,0.000158599
12,12120202,6120103,8.09708e-05
13,1130141,6120103,9.72428e-05
14,14220203,6120103,4.18391e-05
15,9220104,6120103,0.0005747875
16,1430111,6120103,0.0001931996
17,6220302,6120103,0.0156954224
18,12220204,6120103,0.0005761358
19,5220102,6120103,3.89421e-05
20,7230111,6120103,1.40332e-05
21,4120101,6120103,6.65891e-05
22,3120303,6120103,0.0001074438
23,1230124,6120103,3.4434e-05
24,3320301,6120103,0.0003034125
25,12120103,6120103,0.0005015643
26,10220302,6120103,1.43468e-05
27,6220101,6120103,0.0006347813
28,3320205,6120103,7.7392e-05
29,1130124,6120103,8.29484e-05
30,6120102,6120103,0.0264971995
31,6120301,6120103,0.0007169327
32,8220404,6120103,1.75629e-05
33,1430115,6120103,4.71774e-05
34,2120402,6120103,6.85706e-05
35,10120203,6120103,5.96773e-05
36,7120301,6120103,0.0001072892
37,1230133,6120103,0.0001267274
38,5320202,6120103,1.72247e-05
39,6120203,6120103,0.0023494222
40,2120304,6120103,3.30071e-05
41,7120303,6120103,7.33491e-05
42,1130133,6120103,0.0001435377
43,9220301,6120103,0.0024489656
44,4120203,6120103,2.68912e-05
45,3320101,6120103,0.0001980316
46,1230127,6120103,7.46668e-05
47,1430113,6120103,2.00351e-05
48,8220304,6120103,6.26145e-05
49,6120103,6120103,0.6883286701
50,8320103,6120103,4.96899e-05
51,1230111,6120103,0.0002312739
52,4220202,6120103,2.99299e-05
53,1130125,6120103,0.0001009788
54,11120201,6120103,2.16809e-05
55,1130143,6120103,0.0002994188
56,8120101,6120103,0.0003080181
57,12120101,6120103,0.0003941448
58,6120201,6120103,0.0017598301
59,9220103,6120103,0.0171297125
60,8320203,6120103,1.39936e-05
61,1130134,6120103,4.39897e-05
62,2120103,6120103,2.08234e-05
63,9120402,6120103,0.0002212893
64,6220102,6120103,0.0002725744
65,1130112,6120103,0.0001024203
66,7220303,6120103,4.72012e-05
67,7230122,6120103,2.75116e-05
68,9120102,6120103,0.0002209642
69,1130121,6120103,0.0001064859
70,1430112,6120103,4.04385e-05
71,1230121,6120103,0.0001134138
72,4120201,6120103,3.19215e-05
73,10220304,6120103,2.11911e-05
74,1320103,6120103,0.0001845456
75,1230134,6120103,5.07278e-05
76,1230131,6120103,0.0001291038
77,1130115,6120103,0.0001224696
78,8220102,6120103,0.0001005941
79,6320204,6120103,2.36835e-05
80,9320201,6120103,0.0003558086
81,11220101,6120103,1.89095e-05
82,8120105,6120103,0.0001941731
83,7220203,6120103,1.04299e-05
84,14120102,6120103,0.0001971609
85,6320102,6120103,0.0001729565
86,8220203,6120103,6.01194e-05
87,1230122,6120103,9.9306e-05
88,12220101,6120103,0.0003559775
89,9220304,6120103,0.0007574761
90,7120203,6120103,0.000136965
91,5220302,6120103,1.30073e-05
92,1320101,6120103,7.68515e-05
93,13120101,6120103,3.46981e-05
94,4220101,6120103,2.42497e-05
95,1130123,6120103,3.15463e-05
96,1130114,6120103,3.68895e-05
97,1130144,6120103,0.0002867423
98,12420101,6120103,0.0004113604
99,4220402,6120103,1.9891e-06
100,1230123,6120103,6.30976e-05
101,9120401,6120103,4.41082e-05
102,1230125,6120103,9.55117e-05
103,9220202,6120103,0.0002171605
104,12420201,6120103,8.77905e-05
105,1230135,6120103,0.0001532762
106,5420104,6120103,4.94944e-05
107,1130132,6120103,5.94652e-05
108,6220205,6120103,0.0005243565
109,7230121,6120103,2.11432e-05
110,3220204,6120103,0.0005301816
111,7320101,6120103,1.29379e-05
112,1230132,6120103,0.0001504846
113,7120201,6120103,0.0003060365
114,12120203,6120103,1.42385e-05
115,9120202,6120103,2.67251e-05
116,4220302,6120103,2.2046e-06
117,8320201,6120103,0.0003070768
118,3120103,6120103,0.0001782319
119,2320103,6120103,2.18128e-05
120,6220301,6120103,0.0024017174
121,3120204,6120103,4.97043e-05
122,1320102,6120103,9.07498e-05
123,11320102,6120103,6.4183e-06
124,9220302,6120103,0.0008610362
125,7120202,6120103,6.92926e-05
126,4120202,6120103,1.8946e-05
127,3220201,6120103,0.0001667699
128,6120302,6120103,0.0003832372
129,2120401,6120103,3.32277e-05
130,7320102,6120103,8.2256e-06
131,6320103,6120103,0.0011504538
132,1230112,6120103,0.0001107629
133,7320402,6120103,9.4311e-06
134,1330112,6120103,7.74157e-05
135,6120202,6120103,0.0019571274
136,1130126,6120103,9.6724e-05
137,9220105,6120103,0.0517183545
138,8120102,6120103,0.0001398444
139,12220203,6120103,4.27378e-05
140,8220402,6120103,0.0015677696
141,11220102,6120103,1.27062e-05
142,6320201,6120103,0.0005969086
143,5220101,6120103,7.35175e-05
144,7220201,6120103,3.1429e-06
145,7220301,6120103,0.000260805
146,3220103,6120103,2.19221e-05
147,9120103,6120103,0.0001683573
148,9120303,6120103,7.34032e-05
149,1230113,6120103,0.0001186308
150,11220202,6120103,3.5788e-06
151,9120301,6120103,0.0004803827
152,6320202,6120103,0.0002498394
153,6320101,6120103,0.0017173748
154,12320303,6120103,6.40178e-05
155,7120102,6120103,3.82753e-05
156,12320302,6120103,3.37456e-05
157,11120203,6120103,3.387e-05
158,3220202,6120103,0.0012808783
159,6220206,6120103,0.0009007136
160,4320101,6120103,5.79405e-05
161,6220203,6120103,0.000520181
162,10220102,6120103,0.0001876958
163,8220403,6120103,0.0001096972
164,1130131,6120103,3.39318e-05
165,1130122,6120103,0.0001135935
166,4220201,6120103,4.773e-06
167,1430114,6120103,0.0001239277
168,7220204,6120103,5.23793e-05
169,14220104,6120103,0.0001343142
170,9220303,6120103,0.0110487176
171,3120101,6120103,6.18368e-05
172,12220102,6120103,3.52696e-05
173,1330113,6120103,2.86746e-05
174,1230126,6120103,6.70046e-05
175,3320105,6120103,0.0012607161
176,8220302,6120103,9.756e-06
177,12420202,6120103,0.0003016252
178,10320303,6120103,2.97119e-05
179,6120303,6120103,0.0005080461
180,14120101,6120103,1.64667e-05
181,3320102,6120103,0.0004648719
182,8320401,6120103,8.16184e-05
183,6220304,6120103,0.0180318639
184,3120203,6120103,7.0206e-05
185,12120204,6120103,0.0004841833
186,8220401,6120103,0.001138788
187,9320202,6120103,0.0007760995
188,3220203,6120103,8.2216e-05
189,6220204,6120103,0.002038352
190,3120202,6120103,0.0004434133
191,8220104,6120103,0.0005856074
192,14220101,6120103,0.0003195172
193,9120204,6120103,0.0001542064
194,10120301,6120103,3.88459e-05
195,14320103,6120103,0.0002359998
196,12420102,6120103,0.0004964803
197,10320203,6120103,1.328e-05
198,12120102,6120103,5.56352e-05
199,12320101,6120103,4.53183e-05
200,4220403,6120103,2.13396e-05
201,12320103,6120103,0.0001454404
202,7320304,6120103,2.34577e-05
203,11120202,6120103,1.06616e-05
204,12220202,6120103,7.7269e-05
205,7320103,6120103,1.32098e-05
206,6220202,6120103,0.0013387318
207,8120303,6120103,0.0001200951
208,2120403,6120103,1.40316e-05
209,9120302,6120103,8.54778e-05
210,14220301,6120103,9.67251e-05
211,8120204,6120103,4.05888e-05
212,10120202,6120103,4.54256e-05
213,13320102,6120103,7.27614e-05
214,7320403,6120103,4.09387e-05
215,5420101,6120103,5.26549e-05
216,13320201,6120103,1.63964e-05
217,8220201,6120103,2.72839e-05
218,6320203,6120103,0.0005157108
219,5420103,6120103,5.83584e-05
220,4320103,6120103,0.0001677537
221,6220303,6120103,0.0026039729
222,12320201,6120103,0.000175982
223,11320103,6120103,2.32565e-05
224,4320102,6120103,6.51967e-05
225,3320202,6120103,0.000687543
226,11220201,6120103,6.51457e-05
227,11120101,6120103,4.3025e-06
228,14220103,6120103,0.000294918
229,7220102,6120103,3.35801e-05
230,1330111,6120103,1.92672e-05
231,6320104,6120103,0.0022021919
232,9220101,6120103,0.0036491142
233,5120201,6120103,7.0012e-06
234,5420202,6120103,0.0003178766
235,9120403,6120103,0.0001941203
236,2320201,6120103,2.69571e-05
237,5420204,6120103,3.09571e-05
238,2120201,6120103,0.0001060675
239,9120104,6120103,7.91541e-05
240,8320403,6120103,2.7614e-05
241,10320302,6120103,1.01501e-05
242,9220201,6120103,0.0001927752
243,14220302,6120103,0.0001310444
244,5120102,6120103,0.0003124024
245,9120201,9320203,5.79493e-05
247,3120301,9320203,6.96602e-05
248,9320102,9320203,0.0004990331
249,5120303,9320203,9.5542e-06
251,1230114,9320203,6.54565e-05
252,1130113,9320203,2.87132e-05
253,8320303,9320203,2.96136e-05
254,7120302,9320203,1.28394e-05
255,6220103,9320203,9.32249e-05
257,1130142,9320203,6.21087e-05
