loc_i,loc_j,coupling force
1230122,9320203,5.92931e-05
12220101,9320203,9.61914e-05
9220304,9320203,4.99336e-05
7120203,9320203,4.26276e-05
5220302,9320203,2.92657e-05
1320101,9320203,4.60498e-05
13120101,9320203,1.51565e-05
14320105,9320203,4.7218e-06
4220101,9320203,9.2476e-06
1130123,9320203,3.02042e-05
1130114,9320203,1.21817e-05
1130144,9320203,3.21876e-05
12420101,9320203,0.0016114461
4220402,9320203,4.94691e-05
1230123,9320203,2.03664e-05
7220202,9320203,5.06498e-05
9120401,9320203,0.0002756005
1230125,9320203,3.91488e-05
9220202,9320203,0.0006090962
12420201,9320203,0.0004389327
1230135,9320203,8.26087e-05
5420104,9320203,4.28946e-05
1130132,9320203,6.4899e-05
6220205,9320203,2.51533e-05
7230121,9320203,5.02254e-05
3220204,9320203,0.0386287111
7320101,9320203,2.94496e-05
1230132,9320203,2.52705e-05
7120201,9320203,6.72385e-05
9120202,9320203,0.0003516806
8320201,9320203,6.515e-06
4220401,9320203,3.2105e-06
3120103,9320203,0.0001510581
2320103,9320203,5.3076e-06
6220301,9320203,2.22354e-05
3120204,9320203,0.00020803
1320102,9320203,9.42395e-05
11320102,9320203,0.0001112566
9220302,9320203,6.85787e-05
7120202,9320203,4.02224e-05
10120204,9320203,2.35897e-05
8320104,9320203,1.02964e-05
4120202,9320203,2.95572e-05
3220201,9320203,0.0006512996
6120302,9320203,0.0053671005
2120401,9320203,4.6207e-05
7320102,9320203,1.50669e-05
14220303,9320203,7.2752e-06
6320103,9320203,0.0015827116
1230112,9320203,9.06407e-05
7320402,9320203,6.2346e-06
1330112,9320203,3.17188e-05
12320301,9320203,0.0002418701
6120202,9320203,8.6212e-06
1130126,9320203,2.48304e-05
9220105,9320203,2.41074e-05
9320101,9320203,0.0004490205
14120203,9320203,1.58317e-05
8120102,9320203,3.95086e-05
8220402,9320203,0.0013221984
11220102,9320203,2.72776e-05
12420104,9320203,9.80168e-05
6320201,9320203,0.0009948945
5220101,9320203,3.1138e-06
7220201,9320203,9.42413e-05
7220301,9320203,8.2876e-05
14320102,9320203,6.7364e-06
3220103,9320203,0.0002230266
9120103,9320203,0.0083734188
9120303,9320203,0.0006773223
1230113,9320203,3.32637e-05
11220202,9320203,3.961e-07
9120301,9320203,0.0007835324
9320203,9320203,0.5773659361
6320202,9320203,0.0008330919
6320101,9320203,0.0001334015
7120102,9320203,1.51133e-05
12320302,9320203,8.03673e-05
11120103,9320203,5.438e-07
11120203,9320203,9.359e-07
3220202,9320203,0.0001336303
6220206,9320203,3.1585e-06
7220101,9320203,1.87674e-05
4320101,9320203,5.25547e-05
6220203,9320203,1.62877e-05
11120102,9320203,1.4007e-05
8220403,9320203,4.97968e-05
1130131,9320203,6.49719e-05
1130122,9320203,3.11152e-05
4220201,9320203,8.951e-07
1430114,9320203,2.42984e-05
7220204,9320203,9.33522e-05
14220104,9320203,1.5667e-06
9220303,9320203,6.67054e-05
3120101,9320203,1.88939e-05
12220102,9320203,7.78246e-05
1330113,9320203,4.92173e-05
1230126,9320203,7.95882e-05
3320105,9320203,0.0011032309
8220302,9320203,4.0636e-06
12420202,9320203,3.32543e-05
6120303,9320203,0.0001440628
14120101,9320203,1.0953e-06
3320102,9320203,0.0004156924
8320401,9320203,3.21046e-05
6220304,9320203,0.0003738526
3120203,9320203,9.57655e-05
12120204,9320203,4.8581e-06
8220401,9320203,7.32084e-05
9320202,9320203,0.014890847
3220203,9320203,0.0005827669
5220201,9320203,0.0001978863
6220204,9320203,2.00298e-05
3120202,9320203,5.35888e-05
8220104,9320203,0.0001227307
14220101,9320203,2.83948e-05
9120204,9320203,4.38655e-05
10120301,9320203,1.37066e-05
14320103,9320203,2.1511e-06
12420102,9320203,0.0007033868
10320203,9320203,5.7979e-06
12120102,9320203,0.0005243072
12320101,9320203,1.6208e-06
4220403,9320203,1.4528e-06
12320103,9320203,3.09667e-05
7320304,9320203,1.92678e-05
2120202,9320203,1.17647e-05
11120202,9320203,1.48221e-05
12220202,9320203,6.9819e-06
7320103,9320203,0.0010168363
6220202,9320203,1.63271e-05
8120303,9320203,3.7825e-06
2120403,9320203,3.0545e-06
9120302,9320203,0.0003843121
8220303,9320203,1.5853e-06
14220301,9320203,1.669e-06
8120204,9320203,1.21032e-05
13320102,9320203,2.8321e-06
14220201,9320203,3.0631e-06
7320403,9320203,1.72136e-05
5420101,9320203,0.0001222843
13320201,9320203,2.3372e-06
8220201,9320203,8.68635e-05
6320203,9320203,0.0035553434
5420103,9320203,2.56299e-05
4320103,9320203,8.608e-06
6220303,9320203,0.0001196816
12320201,9320203,4.30237e-05
11320103,9320203,1.16629e-05
4320102,9320203,0.0001915455
3320202,9320203,0.0001502551
11220201,9320203,1.207e-06
11120101,9320203,6.67924e-05
2220202,9320203,3.96336e-05
8220101,9320203,0.0002243932
14220103,9320203,9.5996e-06
7220102,9320203,3.01736e-05
13320203,9320203,1.78322e-05
1330111,9320203,2.89106e-05
6320104,9320203,0.0002686268
9220101,9320203,3.32473e-05
5120201,9320203,6.1484e-06
5420202,9320203,6.19867e-05
14320303,9320203,3.0447e-06
9120403,9320203,0.0002941139
2320201,9320203,9.82762e-05
5420204,9320203,1.23175e-05
2120201,9320203,2.41005e-05
9120104,9320203,0.0107316993
8320403,9320203,3.52175e-05
2220101,9320203,2.0266e-06
10320302,9320203,1.01269e-05
9220203,9320203,2.17909e-05
7320203,9320203,9.5703e-06
2120102,9320203,4.0876e-06
8220202,9320203,1.8957e-06
8320302,9320203,3.12498e-05
7320201,9320203,7.34322e-05
8320304,9320203,2.7373e-06
8120107,9320203,1.10808e-05
8120104,9320203,1.52389e-05
3220105,9320203,0.0001720856
5120103,9320203,6.3331e-06
8220405,9320203,0.0001433967
8120103,9320203,1.81891e-05
5120301,9320203,3.0916e-06
12320202,9320203,8.86271e-05
13120102,9320203,0.0001219652
5220301,9320203,8.2494e-06
8320301,9320203,2.31872e-05
7320405,9320203,4.3452e-06
10220104,9320203,7.4187e-06
4220103,9320203,1.664e-06
3120201,9320203,0.0009705466
14320101,9320203,3.1928e-06
10120103,9320203,1.14506e-05
5320101,9320203,0.0008405816
14120201,9320203,5.8738e-06
8220301,9320203,1.95269e-05
13320202,9320203,6.377e-06
7320202,9320203,9.01349e-05
2120203,9320203,7.6814e-06
2120204,9320203,2.3814e-06
3220205,9320203,0.0002483718
1130111,9320203,3.1676e-06
8320204,9320203,0.0001261742
8320202,9320203,3.21355e-05
3320201,9320203,0.0002671759
8320101,9320203,4.67072e-05
7320302,9320203,2.0861e-06
